Fiscal Year,State,County,Local Education Agency (LEA) Entity ID,Local Education Agency (LEA) CTDS Number,Local Education Agency (LEA) Name,School Entity ID,School CTDS Number,School Name,Charter School,Math Mean Scale Score,Math Percent Falls Far Below,Math Percent Approaches,Math Percent Meets,Math Percent Exceeds,Math Percent Passing,Reading Mean Scale Score,Reading Percent Falls Far Below,Reading Percent Approaches,Reading Percent Meets,Reading Percent Exceeds,Reading Percent Passing,Writing Mean Scale Score,Writing Percent Falls Far Below,Writing Percent Approaches,Writing Percent Meets,Writing Percent Exceeds,Writing Percent Passing,Science Mean Scale Score,Science Percent Falls Far Below,Science Percent Approaches,Science Percent Meets,Science Percent Exceeds,Science Percent Passing
2010,ARIZONA,Maricopa,4266,70425000,Liberty Elementary District,79846,70425104,Westar Elementary School,N,400,11,20,48,21,69,506,3,13,72,12,84,557,1,14,74,11,85,513,8,17,40,35,75
2010,ARIZONA,Gila,4216,48750000,Liberty High School,4878,48750201,Liberty High School,Y,530,64,21,11,4,14,671,11,37,*,*,53,671,5,40,*,*,55,*,*,*,*,*,*
2010,ARIZONA,Maricopa,10968,78784000,Liberty Traditional Charter School,78811,78784101,Liberty Traditional Charter School,Y,383,26,31,33,11,44,487,6,26,66,3,69,552,*,*,65,13,77,493,23,32,32,13,45
2010,ARIZONA,Maricopa,80299,78980000,"Life Skills Center of Arizona, Inc. dba Life Skills Center of Arizona",80300,78980201,Life Skills Center of Arizona,Y,513,83,11,6,1,6,656,17,54,*,*,29,648,13,64,22,1,23,438,81,5,*,*,14
2010,ARIZONA,Pima,79926,108708000,"Lifelong Learning Research Institute, Inc.",79927,108708001,Lifelong Learning Academy,Y,398,22,20,27,31,57,509,6,16,57,20,78,517,5,36,55,5,59,515,17,25,17,42,58
2010,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,87522,70479111,Barbara B. Robey Elementary School,N,378,12,21,42,26,67,471,5,21,66,8,75,542,*,*,63,13,77,516,12,18,33,37,70
2010,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,80054,70479108,Corte Sierra Elementary School,N,390,7,20,46,27,73,484,4,19,66,11,77,542,1,18,75,7,82,537,9,18,29,44,73
2010,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,85843,70479109,Dreaming Summit Elementary,N,388,11,18,44,27,70,488,4,18,64,14,78,547,3,15,66,17,83,535,5,17,39,40,79
2010,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,90385,70479112,L. Thomas Heck Middle School,N,417,18,19,38,24,62,517,4,14,74,9,82,551,1,22,64,13,77,510,16,17,24,42,66
2010,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,5393,70479101,Litchfield Elementary School,N,390,6,16,45,33,78,486,4,14,66,16,82,563,1,10,69,20,90,535,5,14,27,53,81
2010,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,5396,70479104,Palm Valley Elementary,N,392,7,14,44,34,78,488,4,12,67,17,84,555,2,13,66,19,85,537,6,13,34,47,81
2010,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,78925,70479105,Rancho Santa Fe Elementary School,N,376,15,20,46,19,65,481,3,19,70,8,78,546,1,13,73,13,86,515,11,23,37,29,66
2010,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,5394,70479102,Scott L Libby Elementary School,N,385,11,22,41,25,66,484,5,18,67,11,78,535,1,20,67,12,78,535,5,24,27,44,71
2010,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,89586,70479113,Verrado Elementary School,N,390,10,17,46,27,73,491,6,11,66,16,83,547,3,9,80,9,88,525,13,13,30,43,73
2010,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,85844,70479110,Verrado Middle School,N,435,15,17,38,31,69,535,3,10,78,10,88,570,1,13,71,15,86,521,13,13,32,42,74
2010,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,5395,70479103,Western Sky Middle School,N,423,17,18,40,25,65,530,3,11,72,14,85,566,2,14,65,19,84,542,7,11,23,59,82
2010,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,79220,70479106,White Tanks Learning Center,N,376,50,33,*,*,17,493,*,*,*,*,58,*,*,*,*,*,*,*,*,*,*,*,*
2010,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,79221,70479107,Wigwam Creek Middle School,N,428,17,19,36,29,65,525,4,12,75,8,84,563,1,19,63,17,80,521,13,16,27,44,71
2010,ARIZONA,Maricopa,79050,78997000,Little Lamb Community School,79126,78997101,Mission Montessori Academy,Y,410,*,*,38,46,84,519,*,*,61,36,96,*,*,*,*,*,*,547,*,*,43,48,91
2010,ARIZONA,Navajo,5178,98748000,Little Singer Community School Board Inc.,10816,98748101,Little Singer Community Junior High School,Y,390,48,32,*,*,19,492,16,29,*,*,55,503,*,*,*,*,45,465,64,18,*,*,18
2010,ARIZONA,Mohave,4374,80209000,Littlefield Unified District,5579,80209001,Beaver Dam Elementary,N,378,30,31,28,12,40,482,5,29,62,3,66,521,1,33,63,3,66,495,22,31,22,25,47
2010,ARIZONA,Mohave,4374,80209000,Littlefield Unified District,85821,80209201,Beaver Dam High School,N,488,62,11,23,4,27,669,9,33,52,6,58,687,7,30,61,3,64,456,77,14,5,5,9
2010,ARIZONA,Maricopa,4278,70465000,Littleton Elementary District,79618,70465104,Collier Elementary School,N,388,24,27,34,15,49,486,7,28,59,5,64,512,3,38,56,4,59,500,27,22,31,20,51
2010,ARIZONA,Maricopa,4278,70465000,Littleton Elementary District,87476,70465106,Country Place Elementary,N,369,34,26,31,8,39,472,13,27,56,4,60,527,3,29,62,6,68,490,31,23,24,22,46
2010,ARIZONA,Maricopa,4278,70465000,Littleton Elementary District,89608,70465107,Estrella Vista Elementary School,N,388,24,23,37,16,53,486,9,26,60,5,65,518,1,38,57,4,61,504,25,26,26,23,49
2010,ARIZONA,Maricopa,4278,70465000,Littleton Elementary District,5360,70465101,Littleton Elementary School,N,385,28,23,32,16,48,481,12,25,60,4,63,505,5,40,52,4,55,500,24,30,22,24,46
2010,ARIZONA,Maricopa,4278,70465000,Littleton Elementary District,85852,70465105,Quentin Elementary School,N,374,33,25,34,9,43,475,13,27,57,4,60,508,3,39,55,3,57,491,28,24,27,21,48
2010,ARIZONA,Maricopa,4278,70465000,Littleton Elementary District,89924,70465108,Tres Rios Elementary School,N,366,28,24,34,14,48,464,7,27,61,5,66,499,5,44,50,1,51,464,23,25,35,17,52
2010,ARIZONA,Pima,4427,108702000,"Luz Academy of Tucson, Inc",5868,108702001,Luz-Guerrero Early College High School,Y,473,45,13,38,5,43,693,8,26,58,8,66,694,4,30,57,9,66,489,41,19,27,14,41
2010,ARIZONA,Maricopa,4270,70438000,Madison Elementary District,5324,70438110,Madison #1 Elementary School,N,423,16,17,41,26,67,525,4,14,70,12,82,542,2,22,64,12,76,520,15,15,28,42,71
2010,ARIZONA,Maricopa,4270,70438000,Madison Elementary District,5325,70438120,Madison Camelview Elementary,N,370,11,17,49,24,73,455,7,21,65,7,71,*,*,*,*,*,*,*,*,*,*,*,*
2010,ARIZONA,Maricopa,4270,70438000,Madison Elementary District,5330,70438180,Madison Heights Elementary School,N,385,8,14,49,29,78,485,4,12,66,18,84,*,*,*,*,*,*,538,12,12,32,44,75
2010,ARIZONA,Maricopa,4270,70438000,Madison Elementary District,5329,70438160,Madison Meadows School,N,437,8,13,39,40,79,535,1,7,75,17,92,566,1,14,67,18,85,541,7,7,18,67,86
2010,ARIZONA,Maricopa,4270,70438000,Madison Elementary District,5328,70438150,Madison Park School,N,400,28,22,30,20,50,498,9,26,57,8,65,510,4,42,47,7,54,509,26,19,26,29,55
2010,ARIZONA,Maricopa,4270,70438000,Madison Elementary District,5326,70438130,Madison Richard Simis School,N,407,4,10,35,51,86,503,1,9,59,31,90,*,*,*,*,*,*,558,4,9,27,60,87
2010,ARIZONA,Maricopa,4270,70438000,Madison Elementary District,5327,70438140,Madison Rose Lane School,N,367,10,17,48,25,73,460,5,17,63,15,78,*,*,*,*,*,*,506,12,23,38,27,65
2010,ARIZONA,Maricopa,4270,70438000,Madison Elementary District,89622,70438111,Madison Traditional Academy,N,433,*,*,38,57,95,515,*,*,72,23,95,570,*,*,69,21,90,553,4,6,31,59,90
2010,ARIZONA,Coconino,4199,30310000,Maine Consolidated School District,4839,30310101,Maine Consolidated School,N,416,5,11,44,40,84,508,*,*,79,16,95,558,*,*,71,13,83,523,*,*,45,45,91
2010,ARIZONA,Pinal,4439,110208000,Mammoth-San Manuel Unified District,5902,110208107,First Avenue Elementary School,N,383,10,30,44,16,60,487,3,15,75,7,82,544,3,18,72,7,80,509,9,24,53,13,67
2010,ARIZONA,Pinal,4439,110208000,Mammoth-San Manuel Unified District,5901,110208106,Mammoth Elementary School,N,363,17,31,41,11,52,471,5,19,69,7,76,500,3,41,*,*,56,477,30,41,26,4,30
2010,ARIZONA,Pinal,4439,110208000,Mammoth-San Manuel Unified District,5903,110208166,San Manual Jr. High School,N,413,24,31,36,9,45,521,4,16,76,3,79,535,1,21,*,*,78,490,29,32,26,13,39
2010,ARIZONA,Pinal,4439,110208000,Mammoth-San Manuel Unified District,5904,110208281,San Manuel High School,N,492,39,16,37,8,45,694,5,27,62,5,68,680,4,42,49,4,53,474,53,16,22,9,31
2010,ARIZONA,Pima,4404,100206000,Marana Unified District,5768,100206038,A. C. E.,N,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2010,ARIZONA,Pima,4404,100206000,Marana Unified District,5772,100206114,Butterfield Elementary School,N,388,15,22,41,22,63,494,5,14,70,11,80,538,3,23,63,11,74,535,4,14,34,47,81
2010,ARIZONA,Pima,4404,100206000,Marana Unified District,5777,100206119,Coyote Trail Elementary School,N,395,8,18,41,33,74,493,2,11,72,15,87,580,2,5,67,27,94,528,4,14,34,48,82
2010,ARIZONA,Pima,4404,100206000,Marana Unified District,5769,100206111,Degrazia Elementary School,N,386,13,23,48,17,65,497,4,12,72,12,84,544,3,15,73,9,82,519,6,25,44,25,69
2010,ARIZONA,Pima,4404,100206000,Marana Unified District,5774,100206116,Desert Winds Elementary School,N,371,3,21,55,21,76,471,3,10,76,11,87,*,*,*,*,*,*,*,*,*,*,*,*
2010,ARIZONA,Pima,4404,100206000,Marana Unified District,5775,100206117,Ironwood Elementary School,N,397,9,15,52,24,76,501,2,11,73,14,87,555,*,*,74,12,85,547,5,9,31,55,86
2010,ARIZONA,Pima,4404,100206000,Marana Unified District,87083,100206050,Marana Distance Learning,N,450,23,19,45,13,58,583,*,*,81,8,88,597,*,*,55,5,60,*,*,*,*,*,*
2010,ARIZONA,Pima,4404,100206000,Marana Unified District,5781,100206240,Marana High School,N,487,36,17,34,12,47,692,6,20,65,9,74,697,4,29,53,14,67,491,29,17,33,21,54
2010,ARIZONA,Pima,4404,100206000,Marana Unified District,5779,100206130,Marana Middle School,N,425,20,21,38,21,59,523,5,16,70,8,79,544,1,22,74,3,77,514,16,17,29,38,67
2010,ARIZONA,Pima,4404,100206000,Marana Unified District,5770,100206112,Marjorie W Estes Elementary School,N,394,9,19,44,28,72,490,3,15,71,11,82,550,2,17,70,11,82,540,4,14,38,45,82
2010,ARIZONA,Pima,4404,100206000,Marana Unified District,5782,100206241,Mountain View High School,N,507,24,17,39,20,59,717,3,15,67,15,82,711,3,18,59,21,79,497,33,16,30,21,51
2010,ARIZONA,Pima,4404,100206000,Marana Unified District,5778,100206120,Picture Rocks Intermediate School,N,386,19,29,37,16,53,494,6,20,66,7,73,516,5,33,58,4,62,525,6,17,50,27,77
2010,ARIZONA,Pima,4404,100206000,Marana Unified District,5776,100206118,Quail Run Elementary School,N,401,4,20,49,27,76,509,1,9,72,18,90,563,*,*,76,15,91,527,5,15,51,29,80
2010,ARIZONA,Pima,4404,100206000,Marana Unified District,89585,100206122,Rattlesnake Ridge Elementary,N,397,7,15,52,26,78,503,2,13,71,14,85,546,2,17,75,6,82,534,6,11,40,43,83
2010,ARIZONA,Pima,4404,100206000,Marana Unified District,5773,100206115,Roadrunner Elementary School,N,365,15,27,46,13,59,468,6,16,70,8,78,520,5,24,66,5,71,490,6,21,40,32,73
2010,ARIZONA,Pima,4404,100206000,Marana Unified District,5771,100206113,Thornydale Elementary School,N,369,13,20,43,24,67,463,4,16,70,10,80,543,3,14,76,7,83,491,13,17,46,23,70
2010,ARIZONA,Pima,4404,100206000,Marana Unified District,5780,100206131,Tortolita Middle School,N,429,18,19,44,19,63,537,3,12,75,9,85,558,1,14,80,5,85,511,18,19,27,35,62
2010,ARIZONA,Pima,4404,100206000,Marana Unified District,79445,100206121,Twin Peaks Elementary School,N,405,7,15,42,36,78,505,3,8,71,18,89,567,1,9,69,22,90,550,5,16,22,56,78
2010,ARIZONA,Maricopa,4314,78647000,Maricopa County Community College District dba Gateway Early College High School,5480,78647201,Gateway Early College High School,Y,500,24,17,47,11,59,704,6,16,70,7,78,707,2,23,55,20,75,482,47,23,22,8,30
2010,ARIZONA,Maricopa,81174,78743000,Maricopa County Community College District on behalf of Teacher Preparation Char,81175,78743201,Teacher Preparation Charter High School,Y,495,54,19,*,*,27,688,5,24,*,*,71,676,*,*,*,*,55,449,72,22,*,*,6
2010,ARIZONA,Maricopa,4234,70199000,Maricopa County Regional District,6823,70199006,Durango Transitional Learning Center,N,425,87,9,*,*,4,604,39,29,*,*,32,627,19,55,*,*,26,428,89,5,5,2,7
2010,ARIZONA,Maricopa,4234,70199000,Maricopa County Regional District,6822,70199005,Mesa Transitional Learning Center,N,427,76,14,9,2,10,612,29,38,29,4,33,633,12,57,*,*,31,434,83,9,*,*,9
2010,ARIZONA,Maricopa,4234,70199000,Maricopa County Regional District,80410,70199255,Tumbleweed Transitional Learning Center,N,473,75,8,*,*,17,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2010,ARIZONA,Pinal,4441,110220000,Maricopa Unified School District,89910,110220108,Butterfield Elementary School,N,369,19,23,38,20,58,470,5,22,65,8,73,535,1,15,79,5,85,493,12,29,27,32,59
2010,ARIZONA,Pinal,4441,110220000,Maricopa Unified School District,89911,110220134,Desert Wind Middle School,N,417,26,22,32,20,52,517,6,19,69,6,75,544,2,22,69,7,76,506,25,23,23,30,53
2010,ARIZONA,Pinal,4441,110220000,Maricopa Unified School District,5908,110220101,Maricopa Elementary,N,346,28,30,35,8,43,451,8,30,57,5,62,506,6,26,67,2,69,471,22,31,35,12,47
2010,ARIZONA,Pinal,4441,110220000,Maricopa Unified School District,5910,110220202,Maricopa High School,N,476,47,15,30,8,38,682,8,27,60,5,64,686,6,36,48,11,58,458,62,12,20,6,26
2010,ARIZONA,Pinal,4441,110220000,Maricopa Unified School District,5909,110220133,Maricopa Wells Middle School,N,396,39,21,29,11,40,500,10,25,61,4,66,533,2,27,67,4,71,488,32,24,21,22,44
2010,ARIZONA,Pinal,4441,110220000,Maricopa Unified School District,87479,110220105,Pima Butte,N,416,5,6,39,50,89,498,3,12,64,22,86,576,*,*,72,21,93,525,5,25,37,33,70
2010,ARIZONA,Pinal,4441,110220000,Maricopa Unified School District,89909,110220109,Saddleback Elementary School,N,355,21,28,32,19,51,452,8,29,54,9,63,526,4,18,75,4,79,499,19,22,36,23,59
2010,ARIZONA,Pinal,4441,110220000,Maricopa Unified School District,88405,110220106,Santa Cruz Elementary,N,370,18,23,44,15,59,472,5,25,63,8,70,536,3,22,68,7,75,501,20,30,33,18,50
2010,ARIZONA,Pinal,4441,110220000,Maricopa Unified School District,81058,110220104,Santa Rosa Elementary School,N,377,18,20,45,17,63,477,5,22,67,7,73,544,2,11,82,5,87,500,22,29,32,17,49
2010,ARIZONA,Pinal,4435,110100000,Mary C O'Brien Accommodation District,5893,110100001,Mary C  O'Brien Elementary School,N,383,3,34,45,17,63,494,2,8,81,9,91,568,*,*,71,18,89,528,6,25,38,31,69
2010,ARIZONA,Pinal,4435,110100000,Mary C O'Brien Accommodation District,6067,110100003,Villa Oasis Interscholastic Center For Education (voice),N,468,85,8,*,*,7,660,18,50,*,*,32,660,13,49,*,*,38,*,*,*,*,*,*
2010,ARIZONA,Yavapai,10965,138757000,Mary Ellen Halvorson Educational Foundation. dba: Tri-City Prep High School,78821,138757201,Tri-City College Prep High School,Y,550,2,2,34,63,97,*,*,*,*,*,*,746,*,*,64,32,97,543,4,11,30,56,86
2010,ARIZONA,Mohave,79499,88759000,"Masada Charter School, Inc.",79511,88759101,Masada Charter School,Y,415,5,14,52,29,80,511,2,10,76,12,88,572,*,*,62,25,87,523,9,15,44,32,76
2010,ARIZONA,Pima,89852,108798000,"Math and Science Success Academy, Inc.",89853,108798101,Math and Science Success Academy,Y,403,3,18,42,37,78,490,2,13,78,7,85,553,*,*,*,*,95,507,6,38,31,25,56
2010,ARIZONA,Maricopa,79882,78949000,Maya Public Charter High School,10748,78949001,Maya High School,Y,467,81,11,*,*,8,655,20,50,*,*,30,637,25,52,*,*,22,436,86,8,5,1,6
2010,ARIZONA,Yavapai,4473,130243000,Mayer Unified School District,6107,130243101,Mayer Elementary School,N,378,26,21,34,19,53,475,10,26,59,6,65,525,3,29,64,4,68,530,8,24,32,37,68
2010,ARIZONA,Yavapai,4473,130243000,Mayer Unified School District,6106,130243203,Mayer High School,N,460,46,20,31,3,34,639,12,29,51,8,59,670,10,44,38,8,46,459,50,26,*,*,24
2010,ARIZONA,Maricopa,4473,130243000,Mayer Unified School District,90279,130243102,Mayer Junior High School,N,404,39,19,39,3,42,500,9,35,*,*,57,500,3,50,*,*,47,480,38,35,11,16,27
2010,ARIZONA,Apache,4163,10323000,Mcnary Elementary District,4745,10323101,Mcnary Elementary School,N,373,24,35,35,5,41,470,9,41,47,4,51,497,10,39,48,3,52,485,32,32,26,10,35
2010,ARIZONA,Cochise,4181,20355000,McNeal Elementary District,4790,20355001,Mcneal Elementary School,N,391,24,18,45,13,58,507,5,16,71,8,79,501,6,50,*,*,44,521,6,19,44,31,75
2010,ARIZONA,Maricopa,89486,78527000,"Mesa Preparatory Academy, Inc.",89487,78527001,Great Hearts Academies - Mesa Prep,Y,472,3,9,34,54,89,581,*,*,78,19,97,610,1,5,70,25,94,546,4,8,26,62,88
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4913,70204101,Adams Elementary School,N,367,19,32,38,11,49,469,8,27,60,5,65,526,4,24,67,5,72,486,28,33,32,6,39
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4914,70204102,Alma Elementary School,N,388,19,17,40,25,64,482,6,21,66,7,73,542,1,23,68,8,76,498,25,25,34,17,51
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4978,70204261,Brimhall Junior High School,N,429,21,16,39,24,63,521,6,19,69,7,75,551,1,19,74,5,79,518,16,14,26,43,70
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,79490,70204156,Brinton Elementary,N,398,8,22,44,26,70,493,3,17,70,10,80,536,1,24,66,9,75,508,8,32,43,17,61
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4961,70204149,Bush Elementary,N,385,7,18,44,31,75,482,1,15,73,12,84,543,1,23,67,9,76,507,8,10,49,32,81
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4969,70204252,Carson Junior  High School,N,404,38,18,32,12,43,502,9,26,61,4,65,526,1,38,58,3,61,489,35,21,23,21,44
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4945,70204133,Crismon Elementary School,N,404,7,21,41,31,72,501,2,14,72,12,84,547,1,17,70,12,82,526,4,22,41,33,74
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,88420,70204282,Crossroads,N,444,58,11,*,*,31,631,7,34,53,5,59,662,7,48,43,2,45,482,50,17,20,13,33
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4983,70204274,Dobson High School,N,502,22,10,41,28,68,700,5,18,66,11,77,701,5,25,55,16,71,481,38,17,26,18,44
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4967,70204195,Eagleridge Enrichment Program,N,388,12,30,40,18,58,508,5,13,61,21,82,561,3,9,68,20,88,523,12,20,29,39,69
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,78932,70204278,East Valley Academy,N,488,40,16,37,7,44,696,8,22,66,5,70,685,4,42,46,9,54,474,53,17,28,3,31
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4915,70204103,Edison Elementary School,N,383,20,22,39,19,58,480,7,25,61,7,68,523,3,27,66,4,70,499,25,26,32,17,48
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4932,70204120,Eisenhower Elementary School,N,367,19,38,37,7,44,466,6,33,57,3,60,505,3,43,52,2,54,489,28,31,30,10,40
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4916,70204104,Emerson Elementary School,N,370,27,22,35,16,51,471,8,30,55,7,62,517,1,36,61,2,63,496,18,32,41,9,50
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4959,70204147,Entz Elementary School,N,398,8,14,44,33,78,498,2,11,67,19,87,555,1,14,72,14,86,514,6,20,33,41,74
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4956,70204144,Falcon Hill Elementary School,N,376,7,18,45,30,75,469,3,11,69,17,86,546,2,20,65,13,77,498,3,13,41,43,84
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4937,70204125,Field Elementary School,N,362,15,18,42,24,67,456,4,16,68,11,80,525,3,27,61,8,70,504,15,20,32,33,65
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4917,70204105,Franklin Elementary School,N,422,2,8,39,51,89,515,1,5,71,23,94,570,*,*,73,18,91,560,1,7,29,63,92
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,90303,70204264,Franklin Junior High School,N,459,4,10,44,42,85,559,*,*,67,27,94,588,*,*,79,15,94,*,*,*,*,*,*
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4963,70204152,Franklin Northeast School,N,406,2,13,52,34,86,511,*,*,74,21,95,581,*,*,66,28,94,537,3,13,42,42,83
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,78931,70204154,Franklin South,N,411,4,13,46,38,83,509,1,6,73,20,93,564,1,13,64,22,86,542,2,6,45,47,92
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4926,70204114,Franklin West Elementary,N,411,5,14,37,44,81,510,*,*,71,18,89,572,*,*,78,14,91,528,5,17,48,31,79
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4971,70204254,Fremont Junior High School,N,441,15,11,37,37,74,526,5,13,73,9,82,554,*,*,75,6,81,518,15,13,24,48,72
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4950,70204138,Frost Elementary School,N,403,9,19,36,37,73,506,2,14,64,19,84,537,2,22,65,11,76,529,6,22,39,33,72
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,79225,70204155,Guerrero Elementary School,N,363,22,36,37,6,42,462,9,34,56,1,57,516,2,37,59,2,61,477,38,37,17,8,25
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4931,70204119,Hale Elementary School,N,420,5,9,32,54,85,516,3,7,62,28,90,588,1,5,62,33,95,550,6,15,26,53,78
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4918,70204106,Hawthorne Elementary School,N,368,25,31,33,11,44,465,12,32,53,3,56,512,2,41,54,3,57,483,30,33,30,6,37
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4976,70204259,Hendrix Junior High School,N,426,17,21,40,22,62,525,4,12,74,10,84,550,2,18,77,4,81,513,13,21,31,35,66
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4955,70204143,Hermosa Vista Elementary School,N,418,3,10,35,52,86,515,2,6,65,27,92,565,1,11,71,17,88,554,4,7,27,62,89
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4944,70204132,Highland Elementary School,N,381,10,20,45,24,69,487,2,14,70,15,85,555,*,*,70,14,84,505,7,18,52,23,75
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4919,70204107,Holmes Elementary School,N,388,14,21,42,23,65,471,7,25,65,3,68,517,4,34,59,3,62,494,23,23,46,8,55
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4920,70204108,Irving Elementary School,N,377,15,22,40,23,63,472,5,19,66,9,75,540,2,20,69,9,78,499,15,25,30,31,60
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4952,70204140,Ishikawa Elementary School,N,403,8,16,40,37,76,498,5,11,63,21,84,566,1,15,62,23,85,518,9,22,47,22,69
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4921,70204109,Jefferson Elementary School,N,352,22,26,41,11,51,446,10,25,62,2,65,496,6,42,52,1,52,461,26,33,36,6,41
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4948,70204136,Johnson Elementary School,N,376,12,16,43,29,72,472,5,13,67,14,82,540,1,24,65,11,76,506,8,12,46,34,80
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4942,70204130,Jordan Elementary School,N,352,14,27,44,15,59,448,5,25,61,9,70,526,3,25,64,8,72,468,13,24,32,32,64
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4940,70204128,Keller Elementary School,N,352,15,27,39,19,58,445,4,24,63,9,72,517,3,32,62,4,66,458,19,28,35,19,54
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4958,70204146,Kerr Elementary School,N,370,24,28,31,16,47,473,8,26,60,6,66,516,5,33,54,8,62,504,18,30,34,17,51
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4970,70204253,Kino Junior High School,N,417,28,23,35,15,50,513,10,23,64,4,68,525,1,38,58,3,61,503,28,21,23,28,52
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4962,70204150,Las Sendas Elementary School,N,423,2,8,39,50,89,523,1,4,68,28,96,577,1,9,65,26,91,546,3,6,37,53,91
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4922,70204110,Lehi Elementary School,N,365,24,32,37,7,44,462,13,30,53,3,57,520,6,26,64,4,68,481,36,34,25,5,30
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4923,70204111,Lincoln Elementary School,N,369,11,22,44,23,67,454,7,22,64,6,70,525,3,25,68,3,72,471,30,40,21,9,30
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4934,70204122,Lindbergh Elementary School,N,368,22,30,38,10,47,468,10,29,58,3,61,516,6,28,65,1,66,493,28,21,37,13,51
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4924,70204112,Longfellow Elementary School,N,372,20,31,37,13,49,462,8,35,55,3,57,512,3,34,61,1,63,492,25,23,42,9,52
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4925,70204113,Lowell Elementary School,N,361,17,36,38,10,48,448,10,41,48,1,49,511,3,39,57,2,58,467,35,39,25,1,26
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4941,70204129,MacArthur Elementary School,N,397,7,20,45,28,74,499,3,10,74,14,87,554,*,*,60,21,81,509,17,17,39,27,66
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4953,70204141,Madison Elementary School,N,387,14,24,41,21,62,493,3,19,68,10,78,532,1,28,64,7,71,504,20,27,32,21,54
2010,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,5999,70204194,McKellips Learning Center,N,371,87,10,*,*,4,467,32,41,*,*,27,486,8,64,*,*,28,446,86,12,*,*,2
