Fiscal Year,State,County,Local Education Agency (LEA) Entity ID,Local Education Agency (LEA) CTDS Number,Local Education Agency (LEA) Name,School Entity ID,School CTDS Number,School Name,Charter School,Math Mean Scale Score,Math Percent Falls Far Below,Math Percent Approaches,Math Percent Meets,Math Percent Exceeds,Math Percent Passing,Reading Mean Scale Score,Reading Percent  Falls Far Below,Reading Percent  Approaches,Reading Percent  Meets,Reading Percent  Exceeds,Reading Percent  Passing,Writing Mean Scale Score,Writing Percent  Falls Far Below,Writing Percent  Approaches,Writing Percent  Meets,Writing Percent  Exceeds,Writing Percent  Passing,Science Mean Scale Score,Science Percent  Falls Far Below,Science Percent  Approaches,Science Percent  Meets,Science Percent  Exceeds,Science Percent  Passing
2013,ARIZONA,Pima,79926,108708000,"Lifelong Learning Research Institute, Inc.",79927,108708001,Lifelong Learning Academy,Y,390,24,24,43,10,52,496,9,9,*,*,82,482,*,*,*,*,38,*,*,*,*,*,*
2013,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,87522,70479111,Barbara B. Robey Elementary School,N,390,8,22,44,26,70,489,2,14,74,10,84,503,4,38,55,3,58,535,4,22,35,39,74
2013,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,80054,70479108,Corte Sierra Elementary School,N,400,8,15,46,31,77,489,3,16,72,10,82,521,1,31,60,8,68,526,8,24,31,37,68
2013,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,85843,70479109,Dreaming Summit Elementary,N,396,7,15,42,37,78,483,4,14,69,14,83,510,3,34,55,7,62,517,10,20,28,43,70
2013,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,90385,70479112,L. Thomas Heck Middle School,N,428,12,17,37,34,71,519,2,11,74,13,87,502,7,37,52,5,56,524,6,15,25,53,79
2013,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,5393,70479101,Litchfield Elementary School,N,408,4,10,44,42,86,501,2,7,73,19,92,518,5,30,59,7,65,545,3,15,30,52,82
2013,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,90550,70479114,Mabel Padgett Elementary School,N,379,8,13,49,30,79,470,1,13,75,11,86,523,2,29,60,9,69,523,3,19,31,47,78
2013,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,5396,70479104,Palm Valley Elementary,N,396,3,13,45,39,84,481,1,9,75,16,90,524,2,19,72,8,79,539,3,12,36,49,85
2013,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,78925,70479105,Rancho Santa Fe Elementary School,N,386,11,19,46,24,70,485,2,18,68,12,80,500,6,41,52,1,53,516,12,19,35,33,68
2013,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,5394,70479102,Scott L Libby Elementary School,N,407,6,16,34,45,79,497,2,13,66,19,85,495,5,39,55,1,56,547,8,13,23,56,80
2013,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,89586,70479113,Verrado Elementary School,N,415,3,10,39,48,87,502,2,8,72,18,90,515,6,22,67,5,72,556,5,7,26,62,88
2013,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,85844,70479110,Verrado Middle School,N,444,11,13,39,37,76,546,1,7,76,16,91,525,4,17,68,11,79,534,5,8,33,53,87
2013,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,5395,70479103,Western Sky Middle School,N,440,12,12,36,40,76,535,2,9,71,18,89,517,6,24,60,10,70,527,6,10,29,55,84
2013,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,79220,70479106,White Tanks Learning Center,N,304,67,19,10,5,14,403,19,29,48,5,52,445,43,50,*,*,7,*,*,*,*,*,*
2013,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,79221,70479107,Wigwam Creek Middle School,N,438,14,15,40,31,71,534,2,13,76,10,86,503,9,34,54,3,57,527,10,15,29,46,76
2013,ARIZONA,Maricopa,79050,78997000,Little Lamb Community School,79126,78997101,Mission Montessori Academy,Y,431,6,13,29,52,81,529,2,4,58,36,94,536,2,9,74,15,89,556,5,5,24,65,89
2013,ARIZONA,Navajo,5178,98748000,Little Singer Community School Board Inc.,10816,98748101,Little Singer Community Junior High School,Y,384,83,6,*,*,11,478,28,50,*,*,22,*,*,*,*,*,*,*,*,*,*,*,*
2013,ARIZONA,Mohave,4374,80209000,Littlefield Unified District,5579,80209001,Beaver Dam Elementary,N,379,19,28,32,21,53,474,6,28,60,6,66,491,7,46,44,3,46,489,29,42,8,21,29
2013,ARIZONA,Mohave,4374,80209000,Littlefield Unified District,85821,80209201,Beaver Dam High School,N,435,47,22,26,5,32,575,3,31,65,1,66,478,17,39,*,*,43,493,38,25,21,17,38
2013,ARIZONA,Maricopa,4278,70465000,Littleton Elementary District,79618,70465104,Collier Elementary School,N,403,18,21,41,20,61,498,5,21,67,7,74,488,8,50,40,2,42,502,18,27,35,20,55
2013,ARIZONA,Maricopa,4278,70465000,Littleton Elementary District,87476,70465106,Country Place Elementary,N,408,13,23,41,23,64,499,3,23,68,5,73,486,11,48,40,2,41,511,15,26,31,28,59
2013,ARIZONA,Maricopa,4278,70465000,Littleton Elementary District,89608,70465107,Estrella Vista Elementary School,N,405,17,19,42,22,64,498,4,21,69,5,74,490,13,39,47,1,48,506,22,23,31,23,55
2013,ARIZONA,Maricopa,4278,70465000,Littleton Elementary District,5360,70465101,Littleton Elementary School,N,362,29,21,35,15,50,453,10,28,53,9,62,474,24,44,*,*,32,446,26,29,26,18,44
2013,ARIZONA,Maricopa,4278,70465000,Littleton Elementary District,85852,70465105,Quentin Elementary School,N,386,19,22,44,15,59,477,5,27,64,4,68,482,15,47,38,1,38,463,26,41,30,3,33
2013,ARIZONA,Maricopa,4278,70465000,Littleton Elementary District,89924,70465108,Tres Rios Elementary School,N,404,14,22,41,23,64,499,4,17,73,6,79,491,10,40,49,2,51,509,13,28,36,23,59
2013,ARIZONA,Pima,4427,108702000,"Luz Academy of Tucson, Inc",5868,108702001,Luz-Guerrero Early College High School,Y,484,30,21,46,3,49,699,1,19,78,1,79,490,3,39,*,*,59,480,49,20,20,11,31
2013,ARIZONA,Maricopa,4270,70438000,Madison Elementary District,5324,70438110,Madison #1 Elementary School,N,423,14,16,40,29,69,525,3,12,73,13,85,503,8,34,54,4,58,522,8,11,35,47,82
2013,ARIZONA,Maricopa,4270,70438000,Madison Elementary District,5325,70438120,Madison Camelview Elementary,N,389,9,22,38,31,69,474,3,20,65,13,77,*,*,*,*,*,*,513,12,36,29,23,52
2013,ARIZONA,Maricopa,4270,70438000,Madison Elementary District,5330,70438180,Madison Heights Elementary School,N,372,10,22,40,28,68,466,3,17,63,17,80,*,*,*,*,*,*,488,18,25,37,20,57
2013,ARIZONA,Maricopa,4270,70438000,Madison Elementary District,5329,70438160,Madison Meadows School,N,438,10,9,36,45,81,532,2,7,71,20,91,514,8,24,61,7,68,536,6,6,19,69,88
2013,ARIZONA,Maricopa,4270,70438000,Madison Elementary District,5328,70438150,Madison Park School,N,406,29,21,35,15,50,511,7,21,64,9,73,488,15,42,40,3,43,515,19,23,26,32,58
2013,ARIZONA,Maricopa,4270,70438000,Madison Elementary District,5326,70438130,Madison Richard Simis School,N,401,4,12,45,39,84,500,*,*,68,24,93,*,*,*,*,*,*,552,2,10,36,52,88
2013,ARIZONA,Maricopa,4270,70438000,Madison Elementary District,5327,70438140,Madison Rose Lane School,N,372,9,18,48,25,73,459,2,21,65,12,78,*,*,*,*,*,*,504,16,18,37,28,66
2013,ARIZONA,Maricopa,4270,70438000,Madison Elementary District,89622,70438111,Madison Traditional Academy,N,442,1,7,34,59,93,534,*,*,71,27,98,519,2,17,76,6,81,554,1,6,26,67,92
2013,ARIZONA,Coconino,4199,30310000,Maine Consolidated School District,4839,30310101,Maine Consolidated School,N,408,9,19,49,23,72,507,3,11,70,16,86,497,6,35,*,*,59,548,*,*,42,46,88
2013,ARIZONA,Pinal,4439,110208000,Mammoth-San Manuel Unified District,5902,110208107,First Avenue Elementary School,N,383,13,19,46,22,68,479,3,23,66,8,74,496,6,42,50,2,52,493,16,39,29,16,45
2013,ARIZONA,Pinal,4439,110208000,Mammoth-San Manuel Unified District,5901,110208106,Mammoth Elementary School,N,391,6,24,53,18,71,482,6,6,82,6,88,491,8,31,*,*,62,498,18,36,*,*,45
2013,ARIZONA,Pinal,4439,110208000,Mammoth-San Manuel Unified District,5903,110208166,San Manual Jr. High School,N,416,32,24,35,9,44,522,6,15,73,6,79,480,10,57,*,*,33,500,22,27,36,15,51
2013,ARIZONA,Pinal,4439,110208000,Mammoth-San Manuel Unified District,5904,110208281,San Manuel High School,N,481,35,26,37,2,39,703,2,17,77,4,80,489,4,37,58,1,59,484,41,16,32,11,43
2013,ARIZONA,Pima,4404,100206000,Marana Unified District,5768,100206038,A. C. E.,N,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2013,ARIZONA,Pima,4404,100206000,Marana Unified District,5772,100206114,Butterfield Elementary School,N,400,5,18,48,29,78,503,2,8,76,14,90,514,5,18,72,5,77,521,4,12,48,36,84
2013,ARIZONA,Pima,4404,100206000,Marana Unified District,5777,100206119,Coyote Trail Elementary School,N,394,8,21,43,28,71,495,1,12,74,13,87,523,3,25,59,13,72,507,6,34,33,27,60
2013,ARIZONA,Pima,4404,100206000,Marana Unified District,5769,100206111,Degrazia Elementary School,N,398,10,20,45,26,70,505,2,12,71,15,86,504,7,29,61,3,64,527,6,16,46,33,78
2013,ARIZONA,Pima,4404,100206000,Marana Unified District,5774,100206116,Desert Winds Elementary School,N,366,7,25,54,15,69,469,5,9,75,12,86,*,*,*,*,*,*,*,*,*,*,*,*
2013,ARIZONA,Pima,4404,100206000,Marana Unified District,5775,100206117,Ironwood Elementary School,N,396,9,19,48,23,72,501,2,11,72,15,87,507,3,34,59,4,63,543,*,*,39,39,78
2013,ARIZONA,Pima,4404,100206000,Marana Unified District,87083,100206050,Marana Distance Learning,N,455,40,17,37,7,43,629,*,*,75,4,79,484,6,47,*,*,47,*,*,*,*,*,*
2013,ARIZONA,Pima,4404,100206000,Marana Unified District,5781,100206240,Marana High School,N,485,30,19,40,11,52,707,1,16,74,9,83,498,5,28,65,2,67,488,36,19,25,20,45
2013,ARIZONA,Pima,4404,100206000,Marana Unified District,5779,100206130,Marana Middle School,N,427,19,16,41,23,64,528,3,15,70,12,82,496,8,41,*,*,50,517,9,15,32,44,76
2013,ARIZONA,Pima,4404,100206000,Marana Unified District,5770,100206112,Marjorie W Estes Elementary School,N,393,10,17,49,24,73,494,2,14,72,12,84,503,5,33,58,3,62,516,9,22,39,31,70
2013,ARIZONA,Pima,4404,100206000,Marana Unified District,6279,100206045,MCAT High School,N,470,50,30,*,*,20,676,8,42,*,*,50,451,17,67,*,*,17,*,*,*,*,*,*
2013,ARIZONA,Pima,4404,100206000,Marana Unified District,5782,100206241,Mountain View High School,N,499,20,12,53,16,69,717,1,11,79,9,88,510,4,18,74,4,78,494,35,16,27,22,49
2013,ARIZONA,Pima,4404,100206000,Marana Unified District,5778,100206120,Picture Rocks Intermediate School,N,396,14,23,43,20,63,501,3,17,73,8,80,489,8,48,43,1,44,514,13,27,38,21,60
2013,ARIZONA,Pima,4404,100206000,Marana Unified District,5776,100206118,Quail Run Elementary School,N,395,5,17,49,29,78,495,1,10,71,17,89,518,2,26,65,7,72,510,4,33,39,25,64
2013,ARIZONA,Pima,4404,100206000,Marana Unified District,89585,100206122,Rattlesnake Ridge Elementary,N,402,7,17,49,27,76,505,*,*,77,13,91,510,2,33,62,4,66,525,9,20,39,32,71
2013,ARIZONA,Pima,4404,100206000,Marana Unified District,5773,100206115,Roadrunner Elementary School,N,370,18,31,40,11,51,474,4,23,68,5,73,490,12,36,49,3,52,481,14,26,40,19,60
2013,ARIZONA,Pima,4404,100206000,Marana Unified District,5771,100206113,Thornydale Elementary School,N,380,10,25,45,20,65,476,4,13,79,5,83,503,2,34,63,1,64,524,17,11,46,26,72
2013,ARIZONA,Pima,4404,100206000,Marana Unified District,5780,100206131,Tortolita Middle School,N,431,17,19,39,25,65,527,3,13,74,10,84,500,8,32,59,1,60,515,9,16,33,42,74
2013,ARIZONA,Pima,4404,100206000,Marana Unified District,79445,100206121,Twin Peaks Elementary School,N,405,7,13,46,34,80,500,2,11,72,14,87,507,8,25,63,4,67,560,3,14,17,66,83
2013,ARIZONA,Maricopa,4314,78647000,Maricopa County Community College District dba Gateway Early College High School,5480,78647201,Gateway Early College High School,Y,502,23,10,48,20,67,710,1,15,80,3,83,496,4,29,64,3,67,498,35,11,24,30,55
2013,ARIZONA,Maricopa,4234,70199000,Maricopa County Regional District,6823,70199006,Durango Transitional Learning Center,N,439,88,7,3,2,5,633,20,42,36,2,38,457,27,43,*,*,29,439,82,10,*,*,8
2013,ARIZONA,Maricopa,4234,70199000,Maricopa County Regional District,6822,70199005,Mesa Transitional Learning Center,N,437,83,8,*,*,10,628,18,48,32,2,33,458,28,46,25,2,26,444,83,4,4,9,13
2013,ARIZONA,Maricopa,4234,70199000,Maricopa County Regional District,90797,70199257,Southwest Key Transitional Learning Center,N,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2013,ARIZONA,Maricopa,4234,70199000,Maricopa County Regional District,80410,70199255,Tumbleweed Transitional Learning Center,N,448,83,8,4,4,8,688,*,*,*,*,67,484,6,38,*,*,56,*,*,*,*,*,*
2013,ARIZONA,Pinal,4441,110220000,Maricopa Unified School District,89910,110220108,Butterfield Elementary School,N,375,11,23,41,25,65,469,5,20,63,12,75,491,6,50,42,2,44,497,20,31,29,20,49
2013,ARIZONA,Pinal,4441,110220000,Maricopa Unified School District,89911,110220134,Desert Wind Middle School,N,412,29,23,34,13,48,514,5,23,68,4,72,484,13,46,*,*,41,506,25,19,28,29,57
2013,ARIZONA,Pinal,4441,110220000,Maricopa Unified School District,5908,110220101,Maricopa Elementary,N,346,20,30,38,13,50,444,6,28,60,6,66,496,6,37,56,1,57,465,20,28,32,19,52
2013,ARIZONA,Pinal,4441,110220000,Maricopa Unified School District,5910,110220202,Maricopa High School,N,481,36,18,37,9,46,697,3,23,70,4,74,489,6,38,54,2,56,481,41,19,22,18,40
2013,ARIZONA,Pinal,4441,110220000,Maricopa Unified School District,91195,110220110,Maricopa Online,N,457,67,16,15,1,16,662,7,47,45,2,47,460,18,59,*,*,23,453,72,17,6,6,11
2013,ARIZONA,Pinal,4441,110220000,Maricopa Unified School District,5909,110220133,Maricopa Wells Middle School,N,398,32,27,32,9,41,497,7,25,64,4,68,482,19,42,37,2,39,497,23,23,29,24,53
2013,ARIZONA,Pinal,4441,110220000,Maricopa Unified School District,87479,110220105,Pima Butte,N,416,5,13,43,40,82,506,3,7,70,20,90,525,6,17,62,14,76,546,6,10,39,44,83
2013,ARIZONA,Pinal,4441,110220000,Maricopa Unified School District,89909,110220109,Saddleback Elementary School,N,379,13,22,44,20,65,475,2,22,67,9,76,488,10,41,*,*,49,509,14,34,35,17,52
2013,ARIZONA,Pinal,4441,110220000,Maricopa Unified School District,88405,110220106,Santa Cruz Elementary,N,372,18,31,37,14,51,473,6,26,62,6,67,485,13,37,*,*,49,500,17,36,38,9,47
2013,ARIZONA,Pinal,4441,110220000,Maricopa Unified School District,81058,110220104,Santa Rosa Elementary School,N,390,12,17,44,27,71,481,6,15,73,6,80,508,5,34,55,5,61,515,12,25,41,22,63
2013,ARIZONA,Pinal,4435,110100000,Mary C O'Brien Accommodation District,5893,110100001,Mary C  O'Brien Elementary School,N,404,7,17,53,24,76,501,3,5,75,17,92,533,*,*,80,12,92,548,*,*,41,47,88
2013,ARIZONA,Pinal,4435,110100000,Mary C O'Brien Accommodation District,6067,110100003,Villa Oasis Interscholastic Center For Education (voice),N,469,57,20,21,2,23,679,7,54,*,*,39,465,10,62,*,*,29,448,82,12,*,*,6
2013,ARIZONA,Yavapai,10965,138757000,Mary Ellen Halvorson Educational Foundation. dba: Tri-City Prep High School,78821,138757201,Tri-City College Prep High School,Y,537,2,7,43,48,91,749,*,*,67,31,98,550,*,*,75,22,97,554,7,4,28,61,89
2013,ARIZONA,Maricopa,90861,78592000,Maryvale Preparatory Academy,91781,78592001,Great Hearts Academies- Maryvale Prep,Y,389,4,7,67,22,89,471,4,7,78,11,89,*,*,*,*,*,*,*,*,*,*,*,*
2013,ARIZONA,Mohave,79499,88759000,"Masada Charter School, Inc.",79511,88759101,Masada Charter School,Y,427,3,10,52,35,87,524,1,6,79,14,93,525,1,22,68,10,78,533,5,9,45,41,86
2013,ARIZONA,Pima,89852,108798000,"Math and Science Success Academy, Inc.",89853,108798101,Math and Science Success Academy,Y,406,2,21,53,24,77,498,3,14,74,9,83,504,5,29,65,1,66,526,10,13,41,36,77
2013,ARIZONA,Yavapai,4473,130243000,Mayer Unified School District,6107,130243101,Mayer Elementary School,N,387,26,25,39,10,49,490,9,22,65,5,69,485,20,37,39,3,43,509,13,23,40,24,64
2013,ARIZONA,Yavapai,4473,130243000,Mayer Unified School District,6106,130243203,Mayer High School,N,466,53,19,*,*,27,679,9,37,52,2,54,462,16,52,*,*,33,457,64,16,13,7,20
2013,ARIZONA,Maricopa,81174,78743000,MCCCD on behalf of Phoenix College Preparatory Academy,81175,78743201,Phoenix College Preparatory Academy,Y,487,35,16,35,13,48,709,*,*,*,*,79,479,12,46,*,*,42,511,28,11,22,39,61
2013,ARIZONA,Apache,4163,10323000,Mcnary Elementary District,4745,10323101,Mcnary Elementary School,N,373,32,38,28,2,30,482,8,29,62,1,63,466,26,56,*,*,19,484,29,39,29,4,32
2013,ARIZONA,Cochise,4181,20355000,McNeal Elementary District,4790,20355001,Mcneal Elementary School,N,408,21,24,38,17,55,521,*,*,66,14,79,501,7,40,*,*,53,530,9,9,36,45,82
2013,ARIZONA,Maricopa,89486,78527000,"Mesa Preparatory Academy, Inc.",89487,78527001,Great Hearts Academies - Mesa Prep,Y,472,5,7,40,47,88,595,1,3,75,22,97,537,1,13,72,14,86,541,5,11,27,58,85
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4913,70204101,Adams Elementary School,N,376,17,28,44,11,55,480,4,23,70,3,73,492,10,41,48,1,49,486,21,44,31,4,35
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,79490,70204156,Brinton Elementary,N,397,9,23,43,26,68,500,2,11,77,11,88,492,6,47,46,1,47,521,4,22,49,25,74
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4961,70204149,Bush Elementary,N,394,6,15,46,33,79,487,3,9,72,16,88,501,10,32,53,5,58,512,4,24,29,43,72
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4969,70204252,Carson Junior  High School,N,407,32,19,34,15,49,504,6,22,65,7,72,479,18,49,*,*,34,486,22,23,30,25,55
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4945,70204133,Crismon Elementary School,N,401,10,19,41,30,71,502,1,14,69,16,85,510,5,34,57,5,62,525,11,27,28,35,63
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4983,70204274,Dobson High School,N,493,23,18,44,15,59,705,2,15,75,7,82,495,6,34,56,4,60,504,24,21,26,28,54
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4967,70204195,Eagleridge Enrichment Program,N,393,14,23,45,19,64,512,1,12,66,21,87,497,13,35,47,5,53,534,7,16,36,40,76
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,78932,70204278,East Valley Academy,N,465,54,19,24,3,27,653,4,42,53,1,54,472,10,54,35,1,36,455,67,18,12,3,15
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4915,70204103,Edison Elementary School,N,384,20,23,38,19,57,484,5,26,62,8,69,484,12,50,38,1,39,490,33,25,28,14,42
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4932,70204120,Eisenhower Elementary School,N,370,22,31,37,9,47,468,6,36,56,2,58,474,16,59,25,1,26,486,37,30,28,6,34
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4916,70204104,Emerson Elementary School,N,382,18,26,38,18,56,480,5,26,61,8,69,483,12,51,36,1,37,500,21,30,38,11,49
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4959,70204147,Entz Elementary School,N,397,5,18,47,30,77,497,2,8,76,14,90,504,6,29,62,3,65,529,1,11,48,40,88
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4956,70204144,Falcon Hill Elementary School,N,389,8,12,45,35,80,482,3,11,69,17,86,509,4,29,60,7,67,514,3,25,29,43,72
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4937,70204125,Field Elementary School,N,379,12,21,44,23,67,476,3,13,73,11,84,489,10,49,40,1,41,505,6,27,41,26,67
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,90752,70204158,Franklin at Alma Elementary,N,412,4,20,41,36,76,510,1,5,75,19,94,523,*,*,73,9,82,518,11,21,43,25,68
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,91812,70204159,Franklin at Brimhall Elementary,N,421,1,9,44,46,89,523,1,3,68,28,96,531,*,*,75,9,84,569,1,3,29,67,96
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4917,70204105,Franklin Elementary School,N,421,1,10,41,48,89,516,1,3,71,25,96,525,*,*,81,4,85,556,1,7,32,60,92
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,90303,70204264,Franklin Junior High School,N,468,2,8,40,50,90,571,*,*,71,28,99,542,1,8,84,7,91,553,*,*,20,76,96
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4926,70204114,Franklin West Elementary,N,420,3,9,46,42,88,517,*,*,68,25,93,526,*,*,73,8,81,542,6,13,41,40,81
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4971,70204254,Fremont Junior High School,N,452,12,12,34,42,76,537,4,12,71,13,84,499,8,34,58,1,59,521,13,14,30,43,73
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,79225,70204155,Guerrero Elementary School,N,370,24,29,40,8,47,473,5,28,64,3,66,485,10,53,35,2,37,487,29,33,33,5,38
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4931,70204119,Hale Elementary School,N,432,5,7,32,57,89,521,1,6,63,30,93,522,*,*,68,10,78,538,8,5,31,56,87
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4918,70204106,Hawthorne Elementary School,N,362,21,33,39,7,46,464,6,26,64,4,68,472,15,64,*,*,21,443,32,40,26,2,28
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4955,70204143,Hermosa Vista Elementary School,N,422,3,11,35,51,86,518,1,7,66,26,92,518,5,23,66,6,72,529,2,21,42,35,76
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4944,70204132,Highland Elementary School,N,396,7,18,45,30,76,497,2,10,73,15,88,508,5,34,54,6,60,512,5,19,44,31,75
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4919,70204107,Holmes Elementary School,N,396,9,21,46,24,70,480,6,21,68,5,73,481,13,53,32,2,34,498,21,33,30,16,46
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4920,70204108,Irving Elementary School,N,382,15,21,40,24,64,475,4,21,66,10,75,483,14,47,39,1,39,492,29,24,37,10,47
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4952,70204140,Ishikawa Elementary School,N,409,6,15,40,39,79,508,1,10,67,21,88,517,7,23,60,10,70,518,9,24,41,25,66
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4921,70204109,Jefferson Elementary School,N,362,20,26,39,14,53,460,4,24,66,5,72,469,19,59,*,*,21,476,26,36,23,15,38
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4948,70204136,Johnson Elementary School,N,403,5,14,39,42,81,497,2,8,65,25,90,509,4,34,58,4,63,526,7,12,23,57,80
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4942,70204130,Jordan Elementary School,N,362,23,22,41,14,55,467,7,16,71,5,77,485,15,47,36,2,38,483,14,28,39,19,58
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4940,70204128,Keller Elementary School,N,356,15,30,42,12,55,456,5,21,66,8,75,477,18,55,*,*,28,453,17,31,39,13,52
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4958,70204146,Kerr Elementary School,N,377,18,28,40,14,55,476,6,25,67,3,70,479,14,54,32,1,32,490,29,34,28,8,37
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4970,70204253,Kino Junior High School,N,419,25,19,38,17,56,510,6,23,65,6,71,475,18,56,*,*,26,503,18,24,30,29,59
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4962,70204150,Las Sendas Elementary School,N,431,2,8,37,53,90,525,*,*,70,26,96,521,1,21,68,9,77,544,2,13,40,45,85
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4922,70204110,Lehi Elementary School,N,369,25,33,31,11,41,472,6,32,57,4,61,477,15,50,*,*,35,470,45,33,16,5,22
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4923,70204111,Lincoln Elementary School,N,364,17,29,41,14,55,459,5,21,71,2,74,485,10,51,39,1,39,476,24,33,38,5,43
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4934,70204122,Lindbergh Elementary School,N,376,21,29,38,13,50,474,6,30,61,3,64,486,14,41,44,1,45,496,38,19,26,17,42
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4924,70204112,Longfellow Elementary School,N,376,20,29,40,12,52,466,7,35,55,3,58,469,21,57,21,1,22,488,23,38,27,12,39
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4925,70204113,Lowell Elementary School,N,359,23,30,38,9,47,452,7,39,53,2,55,473,20,52,*,*,28,463,19,58,22,1,23
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4941,70204129,MacArthur Elementary School,N,400,9,19,46,26,72,504,1,15,67,18,85,503,4,31,64,1,65,507,21,23,37,19,56
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4953,70204141,Madison Elementary School,N,395,12,20,47,22,68,494,5,14,72,9,82,487,11,50,39,1,40,515,9,29,38,23,62
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4951,70204139,Mendoza Elementary School,N,380,11,17,42,30,72,470,3,13,74,11,84,498,5,44,50,2,51,494,6,29,38,27,65
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,89593,70204192,Mesa Academy for Advanced Studies,N,*,*,*,*,*,*,*,*,*,*,*,*,541,*,*,80,13,93,*,*,*,*,*,*
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,78930,70204279,Mesa Distance Learning Program,N,442,42,19,35,4,39,605,1,21,74,4,77,486,12,38,*,*,50,484,38,20,30,11,42
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4980,70204271,Mesa High School,N,490,27,18,44,11,55,702,2,20,73,5,79,492,8,35,54,4,57,486,37,20,21,22,43
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4982,70204273,Mountain View High School,N,518,12,10,44,33,78,728,1,8,76,15,92,522,3,16,70,11,81,530,15,12,27,46,73
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4949,70204137,O'Connor Elementary School,N,398,6,16,45,33,77,495,1,10,72,16,89,500,6,35,57,3,59,509,6,31,43,19,62
2013,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,78938,70204153,Patterson Elementary,N,391,12,21,45,22,68,492,1,14,74,10,84,493,10,41,48,1,49,515,8,33,35,25,60
