Fiscal Year,State,County,Local Education Agency (LEA) Entity ID,Local Education Agency (LEA) CTDS Number,Local Education Agency (LEA) Name,School Entity ID,School CTDS Number,School Name,Charter School,Math Mean Scale Score,Math Percent Falls Far Below,Math Percent Approaches,Math Percent Meets,Math Percent Exceeds,Math Percent Passing,Reading Mean Scale Score,Reading Percent  Falls Far Below,Reading Percent  Approaches,Reading Percent  Meets,Reading Percent  Exceeds,Reading Percent  Passing,Writing Mean Scale Score,Writing Percent  Falls Far Below,Writing Percent  Approaches,Writing Percent  Meets,Writing Percent  Exceeds,Writing Percent  Passing,Science Mean Scale Score,Science Percent  Falls Far Below,Science Percent  Approaches,Science Percent  Meets,Science Percent  Exceeds,Science Percent  Passing
2012,ARIZONA,Maricopa,4267,70428000,Kyrene Elementary District,78923,70428158,Kyrene de la Estrella Elementary School,N,415,1,12,37,50,87,507,1,5,70,23,93,535,*,*,73,7,80,548,1,16,26,57,82
2012,ARIZONA,Maricopa,4267,70428000,Kyrene Elementary District,5310,70428150,Kyrene de la Mariposa School,N,406,7,13,38,42,80,499,3,13,63,21,84,533,3,18,73,6,79,537,8,12,34,46,81
2012,ARIZONA,Maricopa,4267,70428000,Kyrene Elementary District,5314,70428154,Kyrene de la Mirada School,N,393,4,15,43,37,80,484,2,9,72,17,89,524,6,23,62,10,72,542,*,*,36,52,88
2012,ARIZONA,Maricopa,4267,70428000,Kyrene Elementary District,5307,70428147,Kyrene de la Paloma School,N,404,10,10,44,36,80,497,3,11,65,21,86,523,7,29,57,8,65,528,5,16,38,41,79
2012,ARIZONA,Maricopa,4267,70428000,Kyrene Elementary District,5313,70428153,Kyrene de la Sierra School,N,429,2,7,29,61,90,516,1,3,63,33,96,550,2,10,76,13,89,563,1,5,32,62,95
2012,ARIZONA,Maricopa,4267,70428000,Kyrene Elementary District,5316,70428156,Kyrene de las Brisas School,N,398,8,15,43,34,77,501,3,10,64,23,87,522,3,18,73,6,79,541,5,10,34,51,85
2012,ARIZONA,Maricopa,4267,70428000,Kyrene Elementary District,5304,70428144,Kyrene de las Lomas School,N,383,10,24,43,22,66,481,3,18,68,11,79,509,5,34,57,4,61,518,12,23,38,27,65
2012,ARIZONA,Maricopa,4267,70428000,Kyrene Elementary District,5318,70428159,Kyrene de las Manitas School,N,387,10,19,37,33,71,481,3,16,66,14,80,528,4,21,67,7,74,514,10,22,36,32,68
2012,ARIZONA,Maricopa,4267,70428000,Kyrene Elementary District,5317,70428157,Kyrene de los Cerritos School,N,413,4,11,40,44,85,506,1,8,65,25,90,530,1,21,73,5,78,553,2,10,23,64,88
2012,ARIZONA,Maricopa,4267,70428000,Kyrene Elementary District,5311,70428151,Kyrene De Los Lagos School,N,402,4,17,43,35,78,496,2,12,69,17,86,531,3,21,68,8,76,530,8,14,44,34,78
2012,ARIZONA,Maricopa,4267,70428000,Kyrene Elementary District,5305,70428145,Kyrene de los Ninos School,N,374,20,21,41,18,60,476,5,21,64,10,74,502,7,32,59,1,61,509,20,24,32,25,57
2012,ARIZONA,Maricopa,4267,70428000,Kyrene Elementary District,5306,70428146,Kyrene del Cielo School,N,427,1,7,34,57,91,519,*,*,61,35,96,554,2,13,70,16,85,559,2,6,20,71,92
2012,ARIZONA,Maricopa,4267,70428000,Kyrene Elementary District,79143,70428160,Kyrene del Milenio,N,406,5,15,43,37,81,494,3,14,65,19,84,511,7,29,59,4,64,538,7,17,29,47,76
2012,ARIZONA,Maricopa,4267,70428000,Kyrene Elementary District,5303,70428143,Kyrene del Norte School,N,380,10,18,43,29,72,472,2,15,67,16,83,519,5,34,53,8,61,498,12,27,32,28,60
2012,ARIZONA,Maricopa,4267,70428000,Kyrene Elementary District,5300,70428140,Kyrene del Pueblo Middle School,N,454,9,10,35,46,81,545,2,8,73,18,90,522,3,22,65,10,75,536,8,11,25,56,81
2012,ARIZONA,Maricopa,4267,70428000,Kyrene Elementary District,5309,70428149,Kyrene del Sureno School,N,397,6,18,44,32,76,494,2,12,72,14,86,512,6,27,63,3,67,517,10,22,39,29,68
2012,ARIZONA,Maricopa,4267,70428000,Kyrene Elementary District,5301,70428141,Kyrene Middle School,N,437,18,16,31,35,66,537,3,12,68,17,85,518,7,24,58,11,69,528,13,9,27,51,78
2012,ARIZONA,Maricopa,4267,70428000,Kyrene Elementary District,5312,70428152,Kyrene Monte Vista School,N,423,3,11,30,56,86,514,2,5,57,36,93,532,6,11,72,10,82,589,2,3,15,80,95
2012,ARIZONA,Yavapai,90900,138503000,"La Tierra Community School, Inc",91151,138503001,La Tierra Community School,Y,359,18,27,27,27,55,465,*,*,82,9,91,*,*,*,*,*,*,*,*,*,*,*,*
2012,ARIZONA,Mohave,4368,80201000,Lake Havasu Unified District,85839,80201210,Havasuonline,N,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2012,ARIZONA,Mohave,4368,80201000,Lake Havasu Unified District,5561,80201103,Havasupai Elementary School,N,395,9,23,45,23,68,496,2,13,75,11,86,502,7,32,56,4,60,529,8,20,45,27,73
2012,ARIZONA,Mohave,4368,80201000,Lake Havasu Unified District,78979,80201109,Jamaica Elementary School,N,408,5,18,39,38,78,502,1,9,75,15,89,519,4,16,72,8,80,547,2,12,30,55,85
2012,ARIZONA,Mohave,4368,80201000,Lake Havasu Unified District,5565,80201207,Lake Havasu High School,N,492,24,15,41,19,61,703,3,14,73,10,83,504,2,23,72,3,75,499,25,15,25,35,60
2012,ARIZONA,Mohave,4368,80201000,Lake Havasu Unified District,5563,80201105,Nautilus Elementary School,N,408,5,16,48,31,79,507,2,10,72,17,89,511,7,26,57,11,67,556,2,9,35,55,89
2012,ARIZONA,Mohave,4368,80201000,Lake Havasu Unified District,5564,80201106,Oro Grande Elementary School,N,399,8,18,46,28,74,502,3,9,68,20,88,521,7,18,67,7,74,538,3,21,31,44,75
2012,ARIZONA,Mohave,4368,80201000,Lake Havasu Unified District,5559,80201101,Smoketree Elementary School,N,381,6,19,51,24,75,477,1,11,78,10,88,510,6,26,63,5,67,515,1,6,46,46,93
2012,ARIZONA,Mohave,4368,80201000,Lake Havasu Unified District,5562,80201104,Starline Elementary School,N,402,7,16,39,37,76,499,2,13,64,21,86,523,2,19,72,7,79,514,21,15,32,32,64
2012,ARIZONA,Mohave,4368,80201000,Lake Havasu Unified District,5560,80201102,Thunderbolt Middle School,N,442,14,13,35,38,72,538,3,10,71,16,87,506,7,33,55,5,59,524,11,9,24,55,80
2012,ARIZONA,Maricopa,4276,70459000,Laveen Elementary District,84305,70459104,Cheatham Elementary School,N,394,20,24,37,19,57,483,7,26,61,6,67,491,18,33,45,4,49,491,24,28,31,18,49
2012,ARIZONA,Maricopa,4276,70459000,Laveen Elementary District,89266,70459106,Desert Meadows Elementary School,N,396,21,20,37,23,59,489,6,24,64,7,70,482,22,38,38,2,40,499,21,27,29,23,52
2012,ARIZONA,Maricopa,4276,70459000,Laveen Elementary District,5356,70459101,Laveen Elementary School,N,391,17,25,39,19,58,485,6,24,65,5,70,494,10,41,46,3,49,478,35,22,27,16,43
2012,ARIZONA,Maricopa,4276,70459000,Laveen Elementary District,5357,70459102,Maurice C. Cash Elementary School,N,400,17,17,42,23,65,484,7,23,66,4,70,476,19,47,32,2,33,487,25,30,28,17,45
2012,ARIZONA,Maricopa,4276,70459000,Laveen Elementary District,88421,70459105,Trailside Point Elementary,N,394,18,25,38,19,57,487,6,23,65,7,71,486,18,41,40,2,42,495,26,25,31,18,49
2012,ARIZONA,Maricopa,4276,70459000,Laveen Elementary District,5358,70459103,Vista Del Sur Traditional School,N,455,1,4,30,65,95,537,*,*,70,28,98,534,*,*,68,14,82,545,3,8,36,54,90
2012,ARIZONA,Maricopa,79967,78968000,LEAD Charter Schools,87416,78968201,"Gilbert Early College, a Leading Edge High School",Y,468,9,25,32,34,66,609,1,5,78,15,93,518,4,20,75,2,76,532,13,15,26,47,72
2012,ARIZONA,Maricopa,79967,78968000,LEAD Charter Schools,79968,78968101,Leading Edge Academy,Y,359,6,33,45,15,60,457,6,17,68,9,77,521,6,24,52,18,70,463,11,37,21,32,53
2012,ARIZONA,Maricopa,79967,78968000,LEAD Charter Schools,89616,78968103,Leading Edge Academy at East Mesa,Y,393,13,22,40,25,65,501,5,10,73,13,86,516,9,32,41,18,59,545,7,7,33,53,87
2012,ARIZONA,Maricopa,79967,78968000,LEAD Charter Schools,91149,78968104,Leading Edge Academy at Heritage,Y,362,18,17,48,17,65,461,9,14,65,12,77,491,15,19,*,*,67,540,*,*,38,50,88
2012,ARIZONA,Maricopa,91174,78101000,LEAD Charter Schools,91175,78101001,Leading Edge Academy Queen Creek,Y,399,14,26,45,15,60,516,2,13,75,10,86,505,6,29,*,*,65,529,9,16,32,43,75
2012,ARIZONA,Pinal,90637,118708000,Leading Edge Academy Maricopa,90638,118708001,Leading Edge Academy Maricopa,Y,395,17,25,43,15,58,503,5,17,68,10,78,490,10,39,*,*,52,516,16,13,42,29,71
2012,ARIZONA,Maricopa,87349,78507000,Legacy Education Group,87350,78507201,East Valley High School,Y,473,52,15,30,3,33,689,8,33,55,4,59,477,4,44,*,*,53,479,38,8,46,8,54
2012,ARIZONA,Maricopa,79660,78685000,Legacy Schools,79661,78685101,Legacy Elementary School,Y,388,19,22,45,14,59,491,6,15,73,7,80,492,11,45,42,2,45,498,25,25,35,15,50
2012,ARIZONA,Pinal,88360,78518000,Legacy Traditional Charter School,88361,78518101,Legacy Traditional School,Y,424,6,12,38,45,83,517,1,8,73,18,91,524,5,27,58,10,68,542,5,11,34,50,84
2012,ARIZONA,Maricopa,88360,78518000,Legacy Traditional Charter School,90366,78518002,Legacy Traditional School - Casa Grande,Y,423,8,13,40,39,80,514,1,11,73,14,88,518,5,25,62,8,70,538,9,12,30,48,79
2012,ARIZONA,Maricopa,88360,78518000,Legacy Traditional Charter School,90534,78518003,Legacy Traditional School - Queen Creek,Y,422,4,16,42,38,79,518,*,*,78,11,89,528,3,28,55,14,68,534,6,12,36,47,82
2012,ARIZONA,Pima,91137,118713000,Legacy Traditional School- Northwest Tucson,91138,118713001,Legacy Traditional School- Northwest Tucson,Y,420,6,13,44,37,81,522,1,4,76,18,94,536,2,22,64,13,77,535,2,16,37,45,82
2012,ARIZONA,Maricopa,91135,118712000,Legacy Traditional School-Avondale,91136,118712001,Legacy Traditional School-Avondale,Y,404,12,24,35,30,65,504,2,18,70,11,81,497,9,41,47,3,50,527,9,21,36,34,70
2012,ARIZONA,Maricopa,4266,70425000,Liberty Elementary District,5295,70425102,Estrella Mountain Elementary School,N,432,7,13,40,40,80,527,1,8,72,18,91,532,3,21,61,15,76,537,4,12,27,56,83
2012,ARIZONA,Maricopa,4266,70425000,Liberty Elementary District,87475,70425105,Freedom Elementary School,N,384,23,29,37,11,48,492,3,20,70,7,77,491,7,49,43,1,45,501,16,20,28,36,63
2012,ARIZONA,Maricopa,4266,70425000,Liberty Elementary District,5294,70425101,Liberty Elementary School,N,388,21,25,38,16,54,487,4,20,71,5,76,496,6,39,54,1,55,483,18,26,43,13,56
2012,ARIZONA,Maricopa,4266,70425000,Liberty Elementary District,79652,70425103,Rainbow Valley Elementary School,N,397,19,21,37,23,60,489,6,24,64,6,70,487,19,32,47,2,49,513,16,20,30,34,63
2012,ARIZONA,Maricopa,4266,70425000,Liberty Elementary District,79846,70425104,Westar Elementary School,N,406,12,18,46,24,70,508,2,10,77,11,88,507,6,26,65,3,68,535,4,18,25,53,78
2012,ARIZONA,Gila,4216,48750000,Liberty High School,4878,48750201,Liberty High School,Y,462,73,15,*,*,12,673,6,53,*,*,41,468,8,50,*,*,42,*,*,*,*,*,*
2012,ARIZONA,Maricopa,10968,78784000,Liberty Traditional Charter School,78811,78784101,Liberty Traditional Charter School,Y,383,22,35,33,11,44,481,4,29,63,3,67,492,7,48,43,2,45,499,28,18,32,22,54
2012,ARIZONA,Pima,10968,78784000,Liberty Traditional Charter School,91204,78784104,Liberty Traditional Charter School - Saddleback,Y,350,26,26,32,16,47,442,16,37,42,5,47,*,*,*,*,*,*,*,*,*,*,*,*
2012,ARIZONA,Maricopa,80299,78980000,"Life Skills Center of Arizona, Inc. dba Life Skills Center of Arizona",80300,78980201,Life Skills Center of Arizona,Y,449,84,10,*,*,7,653,18,62,*,*,20,442,30,60,*,*,9,421,91,5,*,*,5
2012,ARIZONA,Maricopa,80299,78980000,"Life Skills Center of Arizona, Inc. dba Life Skills Center of Arizona",91243,78980001,Life Skills Center of Arizona Online Education Academy,Y,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2012,ARIZONA,Pima,79926,108708000,"Lifelong Learning Research Institute, Inc.",79927,108708001,Lifelong Learning Academy,Y,379,29,21,46,4,50,484,4,36,*,*,61,484,13,47,*,*,40,*,*,*,*,*,*
2012,ARIZONA,Pima,90754,108908000,"Lifelong Learning Research Institute, Inc.	",91183,108908002,Digital Technology Academy,Y,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2012,ARIZONA,Pima,90754,108908000,"Lifelong Learning Research Institute, Inc.	",90755,108908001,Jack Thoman Air and Space Academy and Performing Arts Studio,Y,385,5,45,35,15,51,499,*,*,78,11,89,502,6,39,*,*,55,512,16,16,47,21,68
2012,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,87522,70479111,Barbara B. Robey Elementary School,N,393,7,20,47,25,73,487,3,17,69,11,80,502,7,28,*,*,65,538,7,14,41,39,79
2012,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,80054,70479108,Corte Sierra Elementary School,N,405,5,14,45,36,81,490,3,13,70,14,84,508,3,32,62,2,64,540,4,18,28,49,78
2012,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,85843,70479109,Dreaming Summit Elementary,N,391,10,21,40,28,68,485,3,17,68,12,80,517,5,30,58,8,66,527,14,14,35,37,72
2012,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,90385,70479112,L. Thomas Heck Middle School,N,426,17,17,32,34,66,517,4,13,72,11,83,514,7,26,58,10,68,516,11,11,29,49,78
2012,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,5393,70479101,Litchfield Elementary School,N,405,5,10,42,42,84,499,3,9,67,22,89,508,9,26,61,4,65,552,6,10,22,62,84
2012,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,90550,70479114,Mabel Padgett Elementary School,N,394,7,14,41,37,79,483,3,14,67,16,83,524,4,25,61,11,72,531,8,12,32,47,79
2012,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,5396,70479104,Palm Valley Elementary,N,400,5,11,38,46,84,487,3,8,66,24,90,541,2,13,79,7,86,534,6,11,29,55,83
2012,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,78925,70479105,Rancho Santa Fe Elementary School,N,388,9,22,43,26,69,486,3,14,72,12,83,499,5,33,61,1,62,540,7,16,35,43,77
2012,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,5394,70479102,Scott L Libby Elementary School,N,391,10,17,39,33,73,485,6,16,65,14,79,503,6,40,54,1,55,547,7,13,33,48,81
2012,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,89586,70479113,Verrado Elementary School,N,402,5,12,41,41,83,493,2,9,69,20,89,521,4,24,65,7,71,566,2,8,26,64,90
2012,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,85844,70479110,Verrado Middle School,N,443,11,15,37,37,74,540,2,9,77,12,89,523,4,25,58,13,71,539,7,9,28,56,84
2012,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,5395,70479103,Western Sky Middle School,N,436,12,14,35,39,74,529,3,9,75,14,89,513,7,24,60,8,69,529,8,8,22,62,84
2012,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,79220,70479106,White Tanks Learning Center,N,313,50,38,*,*,13,406,21,50,*,*,29,440,62,15,*,*,23,*,*,*,*,*,*
2012,ARIZONA,Maricopa,4281,70479000,Litchfield Elementary District,79221,70479107,Wigwam Creek Middle School,N,448,12,13,32,42,74,540,2,11,75,12,87,521,4,24,61,11,72,537,7,6,28,58,86
2012,ARIZONA,Maricopa,79050,78997000,Little Lamb Community School,79126,78997101,Mission Montessori Academy,Y,420,8,6,40,46,86,517,*,*,65,29,94,560,*,*,60,29,88,544,7,3,40,50,90
2012,ARIZONA,Navajo,5178,98748000,Little Singer Community School Board Inc.,10816,98748101,Little Singer Community Junior High School,Y,406,41,15,41,4,44,495,4,52,*,*,44,*,*,*,*,*,*,470,62,15,15,8,23
2012,ARIZONA,Mohave,4374,80209000,Littlefield Unified District,5579,80209001,Beaver Dam Elementary,N,375,16,33,33,18,52,468,4,29,61,5,67,489,9,45,43,3,45,505,15,24,39,22,61
2012,ARIZONA,Mohave,4374,80209000,Littlefield Unified District,85821,80209201,Beaver Dam High School,N,429,52,18,22,8,30,587,9,16,72,3,75,486,13,34,52,2,54,484,32,19,31,18,49
2012,ARIZONA,Maricopa,4278,70465000,Littleton Elementary District,79618,70465104,Collier Elementary School,N,402,18,22,38,22,60,499,4,20,69,7,76,492,11,41,47,1,48,501,24,21,30,25,55
2012,ARIZONA,Maricopa,4278,70465000,Littleton Elementary District,87476,70465106,Country Place Elementary,N,397,21,23,35,21,56,487,7,27,61,5,66,481,17,47,35,1,36,511,20,21,31,29,59
2012,ARIZONA,Maricopa,4278,70465000,Littleton Elementary District,89608,70465107,Estrella Vista Elementary School,N,391,26,22,38,13,51,488,9,25,62,4,66,482,19,41,39,1,39,496,25,24,32,18,50
2012,ARIZONA,Maricopa,4278,70465000,Littleton Elementary District,5360,70465101,Littleton Elementary School,N,386,30,19,32,19,51,478,10,29,56,6,62,471,27,46,24,3,27,492,29,24,30,17,47
2012,ARIZONA,Maricopa,4278,70465000,Littleton Elementary District,85852,70465105,Quentin Elementary School,N,396,17,21,40,23,63,486,5,20,70,5,75,490,10,45,44,1,45,494,27,25,32,17,49
2012,ARIZONA,Maricopa,4278,70465000,Littleton Elementary District,89924,70465108,Tres Rios Elementary School,N,385,19,22,39,20,59,477,7,20,67,6,73,489,12,43,42,3,45,486,27,22,33,18,51
2012,ARIZONA,Pima,4427,108702000,"Luz Academy of Tucson, Inc",5868,108702001,Luz-Guerrero Early College High School,Y,476,42,22,35,2,37,697,*,*,69,2,71,491,6,30,63,2,65,487,47,19,14,19,33
2012,ARIZONA,Maricopa,4270,70438000,Madison Elementary District,5324,70438110,Madison #1 Elementary School,N,429,15,15,36,34,70,531,2,13,71,15,85,508,10,31,51,8,59,533,8,13,27,52,79
2012,ARIZONA,Maricopa,4270,70438000,Madison Elementary District,5325,70438120,Madison Camelview Elementary,N,381,9,25,40,26,66,468,3,24,61,12,73,*,*,*,*,*,*,514,15,27,35,23,58
2012,ARIZONA,Maricopa,4270,70438000,Madison Elementary District,5330,70438180,Madison Heights Elementary School,N,380,10,19,32,38,71,468,6,14,62,18,80,*,*,*,*,*,*,503,14,16,40,29,70
2012,ARIZONA,Maricopa,4270,70438000,Madison Elementary District,5329,70438160,Madison Meadows School,N,433,10,12,34,44,78,525,3,9,71,17,88,519,7,23,60,9,69,537,7,8,28,57,85
2012,ARIZONA,Maricopa,4270,70438000,Madison Elementary District,5328,70438150,Madison Park School,N,409,27,26,31,17,48,511,5,22,65,8,73,490,15,42,39,4,43,521,17,17,32,34,65
2012,ARIZONA,Maricopa,4270,70438000,Madison Elementary District,5326,70438130,Madison Richard Simis School,N,418,2,10,32,56,88,507,1,5,62,32,94,*,*,*,*,*,*,574,2,6,19,73,92
2012,ARIZONA,Maricopa,4270,70438000,Madison Elementary District,5327,70438140,Madison Rose Lane School,N,376,9,19,44,28,72,470,3,15,68,15,83,*,*,*,*,*,*,518,9,18,37,36,73
2012,ARIZONA,Maricopa,4270,70438000,Madison Elementary District,89622,70438111,Madison Traditional Academy,N,437,2,6,34,58,92,528,*,*,70,26,96,520,3,20,69,7,77,555,*,*,28,64,93
2012,ARIZONA,Coconino,4199,30310000,Maine Consolidated School District,4839,30310101,Maine Consolidated School,N,420,8,15,45,31,76,515,1,11,75,13,88,514,10,22,61,8,69,542,*,*,26,58,84
2012,ARIZONA,Pinal,4439,110208000,Mammoth-San Manuel Unified District,5902,110208107,First Avenue Elementary School,N,390,15,19,44,22,66,485,4,20,65,10,75,493,12,37,49,2,50,493,13,27,31,29,60
2012,ARIZONA,Pinal,4439,110208000,Mammoth-San Manuel Unified District,5901,110208106,Mammoth Elementary School,N,385,6,32,39,23,61,480,3,23,71,3,74,500,10,20,*,*,70,*,*,*,*,*,*
2012,ARIZONA,Pinal,4439,110208000,Mammoth-San Manuel Unified District,5903,110208166,San Manual Jr. High School,N,404,30,25,34,12,46,508,3,16,77,4,81,478,19,45,*,*,35,482,12,32,32,24,56
2012,ARIZONA,Pinal,4439,110208000,Mammoth-San Manuel Unified District,5904,110208281,San Manuel High School,N,483,38,15,39,7,46,693,8,30,59,3,62,479,8,40,*,*,53,478,42,26,22,11,32
2012,ARIZONA,Pima,4404,100206000,Marana Unified District,5768,100206038,A. C. E.,N,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2012,ARIZONA,Pima,4404,100206000,Marana Unified District,5772,100206114,Butterfield Elementary School,N,404,5,17,45,33,78,504,2,8,70,20,90,509,4,30,62,4,66,543,1,13,39,47,85
2012,ARIZONA,Pima,4404,100206000,Marana Unified District,5777,100206119,Coyote Trail Elementary School,N,401,6,21,35,38,73,499,1,9,71,19,89,515,3,27,64,7,71,553,4,12,22,62,84
2012,ARIZONA,Pima,4404,100206000,Marana Unified District,5769,100206111,Degrazia Elementary School,N,396,9,23,44,24,68,501,2,11,70,16,87,510,6,24,66,4,70,533,10,19,36,36,71
2012,ARIZONA,Pima,4404,100206000,Marana Unified District,5774,100206116,Desert Winds Elementary School,N,368,3,28,47,22,69,464,3,16,67,14,81,*,*,*,*,*,*,*,*,*,*,*,*
2012,ARIZONA,Pima,4404,100206000,Marana Unified District,5775,100206117,Ironwood Elementary School,N,403,7,17,48,29,76,504,2,9,76,14,90,518,5,23,66,7,72,542,7,7,37,49,86
2012,ARIZONA,Pima,4404,100206000,Marana Unified District,6279,100206045,Marana Career and Technical High School,N,463,64,14,*,*,21,675,*,*,*,*,64,460,13,58,*,*,29,*,*,*,*,*,*
2012,ARIZONA,Pima,4404,100206000,Marana Unified District,87083,100206050,Marana Distance Learning,N,428,41,26,22,11,33,578,*,*,88,4,92,485,6,41,47,6,53,*,*,*,*,*,*
2012,ARIZONA,Pima,4404,100206000,Marana Unified District,5781,100206240,Marana High School,N,491,30,19,38,13,52,712,4,17,67,12,79,500,8,24,65,3,68,498,33,18,24,25,49
2012,ARIZONA,Pima,4404,100206000,Marana Unified District,5779,100206130,Marana Middle School,N,431,20,18,35,27,62,532,3,12,75,10,85,513,5,30,58,7,65,522,9,12,31,48,79
2012,ARIZONA,Pima,4404,100206000,Marana Unified District,5770,100206112,Marjorie W Estes Elementary School,N,391,9,22,46,23,69,494,3,13,69,15,84,504,9,27,61,3,64,538,7,14,33,47,80
2012,ARIZONA,Pima,4404,100206000,Marana Unified District,5782,100206241,Mountain View High School,N,499,19,16,46,18,65,716,1,11,72,16,88,512,4,17,74,5,79,499,23,21,29,27,55
2012,ARIZONA,Pima,4404,100206000,Marana Unified District,5778,100206120,Picture Rocks Intermediate School,N,398,13,25,39,23,61,500,2,19,68,10,79,489,11,39,49,1,50,523,9,19,36,35,72
2012,ARIZONA,Pima,4404,100206000,Marana Unified District,5776,100206118,Quail Run Elementary School,N,405,6,17,43,34,77,504,2,11,66,20,86,516,5,29,59,7,66,544,3,17,32,48,81
2012,ARIZONA,Pima,4404,100206000,Marana Unified District,89585,100206122,Rattlesnake Ridge Elementary,N,401,8,16,45,30,75,501,2,14,70,15,84,510,4,30,62,4,66,536,6,10,43,40,83
2012,ARIZONA,Pima,4404,100206000,Marana Unified District,5773,100206115,Roadrunner Elementary School,N,368,15,26,43,16,59,465,8,20,65,7,72,484,17,44,38,1,40,514,10,31,27,32,59
2012,ARIZONA,Pima,4404,100206000,Marana Unified District,5771,100206113,Thornydale Elementary School,N,357,12,26,43,19,62,451,2,17,70,11,81,501,6,37,55,3,58,440,*,*,46,28,75
2012,ARIZONA,Pima,4404,100206000,Marana Unified District,5780,100206131,Tortolita Middle School,N,435,17,15,40,28,68,536,2,12,75,11,86,507,7,30,57,5,63,523,12,11,29,47,77
2012,ARIZONA,Pima,4404,100206000,Marana Unified District,79445,100206121,Twin Peaks Elementary School,N,413,7,12,42,39,81,508,2,10,69,19,88,511,5,27,60,7,68,561,5,10,23,62,85
2012,ARIZONA,Maricopa,4314,78647000,Maricopa County Community College District dba Gateway Early College High School,5480,78647201,Gateway Early College High School,Y,494,28,15,42,14,56,708,*,*,81,1,82,499,6,22,70,1,71,486,44,15,25,16,41
2012,ARIZONA,Maricopa,4234,70199000,Maricopa County Regional District,6823,70199006,Durango Transitional Learning Center,N,424,84,7,*,*,9,639,32,34,31,3,34,441,44,27,*,*,29,432,74,13,*,*,13
2012,ARIZONA,Maricopa,4234,70199000,Maricopa County Regional District,6822,70199005,Mesa Transitional Learning Center,N,445,55,13,31,2,33,632,20,39,39,1,41,460,29,38,*,*,33,451,69,10,14,7,21
2012,ARIZONA,Maricopa,4234,70199000,Maricopa County Regional District,90797,70199257,Southwest Key Transitional Learning Center,N,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2012,ARIZONA,Maricopa,4234,70199000,Maricopa County Regional District,80410,70199255,Tumbleweed Transitional Learning Center,N,453,*,*,*,*,17,643,39,39,*,*,22,459,24,53,*,*,24,*,*,*,*,*,*
2012,ARIZONA,Pinal,4441,110220000,Maricopa Unified School District,89910,110220108,Butterfield Elementary School,N,377,15,23,34,27,61,473,5,20,60,14,74,509,6,36,51,7,58,498,19,18,41,23,64
2012,ARIZONA,Pinal,4441,110220000,Maricopa Unified School District,89911,110220134,Desert Wind Middle School,N,410,32,22,32,14,46,512,8,24,62,5,68,486,18,42,*,*,41,508,22,17,32,29,61
2012,ARIZONA,Pinal,4441,110220000,Maricopa Unified School District,5908,110220101,Maricopa Elementary,N,364,10,25,47,18,66,459,3,21,69,8,76,499,8,40,48,4,52,492,14,21,40,26,65
2012,ARIZONA,Pinal,4441,110220000,Maricopa Unified School District,5910,110220202,Maricopa High School,N,479,34,19,38,9,47,692,5,21,68,6,74,489,11,27,60,1,61,469,47,17,22,14,36
2012,ARIZONA,Pinal,4441,110220000,Maricopa Unified School District,91195,110220110,Maricopa Online,N,456,78,8,11,3,14,671,16,41,41,3,44,458,21,61,*,*,18,*,*,*,*,*,*
2012,ARIZONA,Pinal,4441,110220000,Maricopa Unified School District,5909,110220133,Maricopa Wells Middle School,N,398,33,26,28,13,41,494,11,25,60,3,63,487,17,38,43,1,45,485,31,20,24,24,49
2012,ARIZONA,Pinal,4441,110220000,Maricopa Unified School District,87479,110220105,Pima Butte,N,421,4,12,30,55,85,503,2,9,63,26,88,539,1,14,79,6,85,552,6,3,28,64,91
2012,ARIZONA,Pinal,4441,110220000,Maricopa Unified School District,89909,110220109,Saddleback Elementary School,N,382,14,21,44,21,65,479,5,18,63,13,76,496,10,35,*,*,55,513,15,21,38,27,65
2012,ARIZONA,Pinal,4441,110220000,Maricopa Unified School District,88405,110220106,Santa Cruz Elementary,N,376,16,27,34,24,58,473,7,21,63,8,72,515,4,32,56,9,65,513,22,18,32,29,61
2012,ARIZONA,Pinal,4441,110220000,Maricopa Unified School District,81058,110220104,Santa Rosa Elementary School,N,396,11,16,41,33,74,483,3,18,67,11,78,502,*,*,*,*,61,506,19,19,39,24,63
