Fiscal Year,State,County,Local Education Agency (LEA) Entity ID,Local Education Agency (LEA) CTDS Number,Local Education Agency (LEA) Name,School Entity ID,School CTDS Number,School Name,Charter School,Math Mean Scale Score,Math Percent Falls Far Below,Math Percent Approaches,Math Percent Meets,Math Percent Exceeds,Math Percent Passing,Reading Mean Scale Score,Reading Percent  Falls Far Below,Reading Percent  Approaches,Reading Percent  Meets,Reading Percent  Exceeds,Reading Percent  Passing,Writing Mean Scale Score,Writing Percent  Falls Far Below,Writing Percent  Approaches,Writing Percent  Meets,Writing Percent  Exceeds,Writing Percent  Passing,Science Mean Scale Score,Science Percent  Falls Far Below,Science Percent  Approaches,Science Percent  Meets,Science Percent  Exceeds,Science Percent  Passing
2014,ARIZONA,Pinal,4453,110502000,Casa Grande Union High School District,5950,110502003,Desert Winds High School,N,460,71,18,*,*,11,672,3,53,*,*,44,460,13,66,*,*,21,443,80,16,*,*,4
2014,ARIZONA,Pinal,4454,110540000,Santa Cruz Valley Union High School District,5951,110540001,Santa Cruz Valley Union High School,N,478,34,33,31,3,33,700,2,21,75,2,77,477,11,43,*,*,46,450,76,18,*,*,6
2014,ARIZONA,Pinal,4455,118707000,"Vechij Himdag Alternative School, Inc.",5952,118707001,Vechij Himdag MashchamakuD,Y,451,86,7,*,*,7,666,3,63,*,*,34,443,35,53,*,*,13,*,*,*,*,*,*
2014,ARIZONA,Santa Cruz,4457,120201000,Nogales Unified District,5954,120201104,Desert Shadows Middle School,N,429,13,16,41,31,71,515,3,14,76,7,82,501,6,34,58,1,59,496,14,28,28,30,58
2014,ARIZONA,Santa Cruz,4457,120201000,Nogales Unified District,5955,120201108,Francisco Vasquez De Coronado Elementary School,N,416,4,9,43,45,88,498,*,*,76,14,90,522,3,13,79,5,84,520,5,19,54,22,76
2014,ARIZONA,Santa Cruz,4457,120201000,Nogales Unified District,5956,120201111,Wade Carpenter Middle School,N,440,9,14,48,29,77,524,2,17,78,4,82,493,9,40,*,*,50,497,24,26,35,14,49
2014,ARIZONA,Santa Cruz,4457,120201000,Nogales Unified District,5957,120201113,Lincoln Elementary School,N,384,8,23,52,18,70,476,3,18,74,5,79,485,11,44,*,*,45,488,15,52,29,3,32
2014,ARIZONA,Santa Cruz,4457,120201000,Nogales Unified District,5958,120201114,A J Mitchell Elementary School,N,351,32,30,28,10,38,456,8,34,55,3,58,476,17,47,*,*,36,496,23,40,21,16,37
2014,ARIZONA,Santa Cruz,4457,120201000,Nogales Unified District,5959,120201115,Mary L Welty Elementary School,N,373,17,33,35,15,50,472,3,30,61,7,67,488,10,47,41,2,43,487,19,49,26,5,32
2014,ARIZONA,Santa Cruz,4457,120201000,Nogales Unified District,5960,120201119,Challenger Elementary School,N,344,20,23,41,15,57,438,3,26,66,5,70,498,5,31,*,*,64,460,24,36,31,9,40
2014,ARIZONA,Santa Cruz,4457,120201000,Nogales Unified District,5961,120201209,Pierson Vocational High School,N,466,60,25,*,*,16,674,2,46,*,*,52,462,14,63,*,*,23,442,76,19,*,*,5
2014,ARIZONA,Santa Cruz,4457,120201000,Nogales Unified District,5962,120201210,Nogales High School,N,498,17,19,48,16,64,712,*,*,86,6,93,504,3,23,71,2,73,467,55,21,18,6,24
2014,ARIZONA,Santa Cruz,4458,120235000,Santa Cruz Valley Unified District,5963,120235110,San Cayetano Elementary School,N,387,10,18,44,29,72,481,1,13,75,11,86,507,6,33,56,5,61,493,7,40,42,10,53
2014,ARIZONA,Santa Cruz,4458,120235000,Santa Cruz Valley Unified District,5964,120235120,Mountain View School,N,369,21,25,34,20,54,471,1,27,65,8,72,481,11,52,*,*,37,491,17,33,39,11,50
2014,ARIZONA,Santa Cruz,4458,120235000,Santa Cruz Valley Unified District,5965,120235130,Calabasas Middle School,N,416,20,23,37,20,57,513,4,19,72,5,77,482,15,49,*,*,36,493,23,23,29,25,54
2014,ARIZONA,Santa Cruz,4458,120235000,Santa Cruz Valley Unified District,5966,120235200,Rio Rico High School,N,477,34,16,42,8,50,689,1,21,72,6,78,489,6,33,*,*,61,483,42,18,25,14,40
2014,ARIZONA,Santa Cruz,4459,120328000,Santa Cruz Elementary District,5967,120328101,Little Red Schoolhouse,N,402,14,18,49,19,68,506,1,14,78,7,85,504,9,26,62,3,66,509,10,25,48,18,65
2014,ARIZONA,Santa Cruz,4460,120406000,Patagonia Elementary District,5968,120406101,Patagonia Elementary School,N,390,23,30,35,12,47,500,6,15,73,6,79,488,6,52,*,*,42,502,15,37,33,15,48
2014,ARIZONA,Santa Cruz,4461,120425000,Sonoita Elementary District,5970,120425101,Elgin Elementary School,N,397,16,20,42,22,63,512,*,*,72,15,87,523,8,13,71,8,79,521,8,23,35,35,69
2014,ARIZONA,Santa Cruz,4462,120520000,Patagonia Union High School District,5971,120520201,Patagonia Union High School,N,485,*,*,43,13,57,717,6,12,65,18,82,498,15,15,*,*,70,502,19,25,44,13,56
2014,ARIZONA,Santa Cruz,4463,128703000,"Mexicayotl Academy, Inc.",5972,128703001,Mexicayotl Charter School,Y,415,4,14,53,30,83,483,1,31,65,2,68,493,3,62,32,3,35,499,17,33,27,23,50
2014,ARIZONA,Cochise,4167,20100000,Fort Huachuca Accommodation District,5982,20100101,General Myer Elementary School,N,382,8,21,49,22,71,491,1,9,76,15,91,504,5,39,53,3,56,536,5,10,33,52,85
2014,ARIZONA,Gila,4210,40220000,San Carlos Unified District,5989,40220104,Rice Elementary School,N,327,55,29,14,2,16,430,10,56,32,1,33,450,34,54,*,*,12,445,51,36,10,4,13
2014,ARIZONA,Maricopa,4236,70209000,Wickenburg Unified District,6001,70209702,Hassayampa Elementary School,N,380,11,21,45,23,68,476,3,19,70,7,77,507,3,32,61,3,65,519,7,28,41,25,65
2014,ARIZONA,Maricopa,4237,70211000,Peoria Unified School District,6005,70211125,Frontier Elementary School,N,429,8,13,44,35,79,525,2,7,76,15,91,519,3,25,65,7,71,530,6,14,40,40,80
2014,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,6006,70241123,Highland Jr High School,N,453,10,10,42,38,80,546,2,8,79,12,91,520,3,21,72,4,76,539,5,10,23,62,84
2014,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,6007,70241212,Mesquite High School,N,503,19,12,48,21,69,719,1,11,73,15,88,510,3,17,77,3,80,496,31,19,28,23,50
2014,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,6009,70248128,Anasazi Elementary,N,421,5,10,33,51,84,513,*,*,64,30,93,519,3,20,71,6,76,547,2,13,38,47,86
2014,ARIZONA,Maricopa,4240,70248000,Scottsdale Unified District,6010,70248129,Desert Canyon Elementary,N,425,3,9,33,56,88,511,1,7,64,28,92,517,3,20,70,7,77,559,2,1,36,61,97
2014,ARIZONA,Maricopa,4241,70269000,Paradise Valley Unified District,6011,70269141,Grayhawk Elementary School,N,428,3,7,39,50,90,526,*,*,67,29,96,544,*,*,80,12,91,554,1,11,32,56,88
2014,ARIZONA,Maricopa,4242,70280000,Chandler Unified District #80,6013,70280124,Rudy G Bologna Elementary,N,361,20,29,36,15,50,460,3,27,65,5,70,496,9,37,50,3,53,491,15,29,32,24,55
2014,ARIZONA,Maricopa,4242,70280000,Chandler Unified District #80,6014,70280127,Robert and Danell Tarwater Elementary,N,410,7,13,41,40,80,500,2,7,80,11,91,517,4,24,66,6,72,539,5,11,44,40,84
2014,ARIZONA,Maricopa,4242,70280000,Chandler Unified District #80,6015,70280223,Hamilton High School,N,534,6,7,39,48,86,741,*,*,71,23,94,537,1,6,80,12,92,538,11,11,25,53,78
2014,ARIZONA,Maricopa,4246,70297000,Deer Valley Unified District,6016,70297135,Paseo Hills Elementary,N,394,17,24,43,16,59,503,2,15,76,7,83,502,6,35,58,1,59,513,9,21,38,31,69
2014,ARIZONA,Maricopa,4263,70414000,Creighton Elementary District,6023,70414120,Gateway School,N,370,29,30,33,8,42,464,8,35,55,2,57,479,15,52,*,*,33,465,32,39,22,8,29
2014,ARIZONA,Maricopa,4280,70468000,Alhambra Elementary District,6030,70468105,Carol G. Peck Elementary School,N,364,5,31,46,18,64,448,3,29,63,4,67,,,,,,,,,,,,
2014,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,6032,70483120,G. Frank Davidson,N,367,18,30,41,11,52,463,4,33,61,2,63,474,18,50,32,1,32,477,32,44,23,1,24
2014,ARIZONA,Maricopa,4303,78611000,"Friendly House, Inc.",6036,78611001,Friendly House Academia Del Pueblo Elem,Y,381,21,33,39,7,46,477,3,33,62,2,64,479,13,53,*,*,34,489,18,50,22,9,32
2014,ARIZONA,Maricopa,6372,78774000,"Gem Charter School, Inc.",6045,78774001,Gem Charter School,Y,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2014,ARIZONA,Mohave,4378,80415000,Bullhead City School District,6048,80415110,Fox Creek Jr High School,N,421,19,16,41,24,65,515,4,16,73,7,80,497,9,34,56,1,58,509,15,19,28,38,66
2014,ARIZONA,Mohave,4379,80416000,Mohave Valley Elementary District,6049,80416705,Camp Mohave Elementary School,N,387,18,21,40,20,60,487,1,19,75,5,80,478,19,40,*,*,40,519,7,19,57,17,74
2014,ARIZONA,Mohave,4383,88620000,Kingman Academy Of Learning,6051,88620103,Kingman Academy of Learning - Middle School,Y,444,9,13,44,33,77,540,1,9,82,9,91,522,4,23,67,6,74,535,6,17,18,59,77
2014,ARIZONA,Navajo,4392,90206000,Heber-Overgaard Unified District,6053,90206101,Mountain Meadows Primary,N,397,3,16,37,45,82,471,*,*,76,13,89,,,,,,,,,,,,
2014,ARIZONA,Pima,4405,100208000,Flowing Wells Unified District,6054,100208020,Sentinel Peak High School,N,483,26,34,*,*,40,685,6,24,*,*,71,485,3,39,*,*,58,*,*,*,*,*,*
2014,ARIZONA,Pima,4406,100210000,Amphitheater Unified District,6055,100210281,Amphitheater High School,N,476,40,20,35,6,40,683,2,31,63,3,66,473,16,38,*,*,46,456,55,20,17,8,25
2014,ARIZONA,Pima,4420,108601000,Pima County Board of Supervisors,6057,108601201,Pima Vocational High School,Y,458,70,20,*,*,11,675,*,*,26,4,30,457,27,49,*,*,24,*,*,*,*,*,*
2014,ARIZONA,Maricopa,6355,108722000,"The Charter Foundation, Inc.",6063,108722001,AmeriSchools Academy - Camelback,Y,419,5,9,65,21,86,513,*,*,89,4,92,501,6,39,54,2,56,518,7,24,34,34,68
2014,ARIZONA,Pima,6361,108725000,"BASIS School, Inc.",6065,108725001,BASIS Tucson,Y,439,1,6,33,60,93,529,*,*,71,28,99,550,*,*,69,21,90,575,*,*,22,74,96
2014,ARIZONA,Pinal,4435,110100000,Mary C O'Brien Accommodation District,6067,110100003,Villa Oasis Interscholastic Center For Education (voice),N,467,59,12,*,*,29,675,3,47,*,*,50,459,17,62,*,*,21,458,67,17,*,*,17
2014,ARIZONA,Santa Cruz,4457,120201000,Nogales Unified District,6071,120201103,Robert Bracker Elementary,N,390,9,20,49,22,71,486,1,18,74,7,81,520,2,22,74,2,76,508,13,33,38,16,55
2014,ARIZONA,Yavapai,4467,130209000,Sedona-Oak Creek JUSD #9,6083,130209120,West Sedona Elementary School,N,374,30,30,32,7,39,481,7,29,61,4,65,487,12,45,42,2,44,502,18,20,30,32,62
2014,ARIZONA,Yavapai,4467,130209000,Sedona-Oak Creek JUSD #9,6084,130209130,Big Park Community School,N,410,12,19,43,26,69,511,2,14,74,9,83,507,6,29,60,5,64,520,5,29,29,37,66
2014,ARIZONA,Yavapai,4467,130209000,Sedona-Oak Creek JUSD #9,6085,130209210,Sedona Red Rock High School,N,503,20,13,50,18,67,741,1,6,66,27,93,515,4,20,70,6,76,504,32,15,26,27,53
2014,ARIZONA,Yavapai,4468,130220000,Bagdad Unified District,6088,130220101,Bagdad Elementary School,N,393,16,22,44,18,62,496,2,15,76,7,84,488,15,47,34,3,38,500,7,21,44,28,72
2014,ARIZONA,Yavapai,4468,130220000,Bagdad Unified District,6089,130220202,Bagdad High School,N,487,24,29,34,13,47,713,*,*,69,9,78,485,14,33,50,3,53,483,50,15,20,15,35
2014,ARIZONA,Yavapai,4469,130222000,Humboldt Unified District,6090,130222710,Lake Valley Elementary School,N,378,11,22,53,14,67,473,2,16,80,2,82,497,7,43,46,4,50,486,7,35,42,17,58
2014,ARIZONA,Yavapai,4469,130222000,Humboldt Unified District,6091,130222120,Bradshaw Mountain Middle School,N,431,18,21,44,16,60,528,2,17,77,4,82,487,13,48,*,*,39,517,13,26,27,34,61
2014,ARIZONA,Yavapai,4469,130222000,Humboldt Unified District,6092,130222725,Glassford Hill Middle School,N,403,24,23,38,15,53,497,5,22,69,4,73,487,16,42,42,1,43,496,12,21,30,37,66
2014,ARIZONA,Yavapai,4469,130222000,Humboldt Unified District,6093,130222731,Humboldt Elementary School,N,406,6,18,45,30,75,503,*,*,76,14,90,504,1,40,55,4,59,544,6,15,38,42,79
2014,ARIZONA,Yavapai,4469,130222000,Humboldt Unified District,6094,130222732,Mountain View Elementary School,N,374,11,24,46,19,65,467,2,17,74,7,81,498,5,44,49,2,51,490,8,31,41,19,60
2014,ARIZONA,Yavapai,4469,130222000,Humboldt Unified District,6095,130222733,Coyote Springs Elementary School,N,385,12,28,43,17,60,491,1,17,76,6,82,492,10,43,46,1,47,515,7,32,40,22,62
2014,ARIZONA,Yavapai,4469,130222000,Humboldt Unified District,6096,130222134,Liberty Traditional School,N,406,12,20,46,23,69,514,1,10,75,13,88,512,5,32,55,8,63,527,9,23,26,42,68
2014,ARIZONA,Yavapai,4469,130222000,Humboldt Unified District,6097,130222230,Bradshaw Mountain High School,N,486,26,13,41,19,61,701,1,15,72,12,84,508,4,20,72,4,76,496,28,18,26,27,53
2014,ARIZONA,Yavapai,4470,130228000,Camp Verde Unified District,6098,130228101,Camp Verde Elementary School,N,366,16,25,42,17,59,464,1,25,70,4,74,474,14,63,*,*,23,492,12,35,39,14,53
2014,ARIZONA,Yavapai,4470,130228000,Camp Verde Unified District,6099,130228102,Camp Verde Middle School,N,413,23,21,41,15,57,508,4,18,75,4,78,491,14,36,50,1,51,509,17,22,38,23,61
2014,ARIZONA,Yavapai,4470,130228000,Camp Verde Unified District,6100,130228203,Camp Verde High School,N,481,33,26,34,8,41,701,1,18,72,9,81,480,10,33,*,*,57,484,38,25,22,16,38
2014,ARIZONA,Yavapai,4471,130231000,Ash Fork Joint Unified District,6101,130231101,Ash Fork Elementary School,N,413,*,*,34,53,87,481,2,13,83,2,85,455,25,58,*,*,17,515,6,24,53,18,71
2014,ARIZONA,Yavapai,4471,130231000,Ash Fork Joint Unified District,6102,130231102,Ash Fork Middle School,N,444,14,12,33,41,75,538,4,10,73,14,86,489,21,28,49,3,51,528,17,8,33,42,75
2014,ARIZONA,Yavapai,4471,130231000,Ash Fork Joint Unified District,6103,130231202,Ash Fork High School,N,481,38,29,29,5,33,699,*,*,50,10,60,482,*,*,*,*,48,472,63,17,9,11,20
2014,ARIZONA,Yavapai,4472,130240000,Seligman Unified District,6104,130240101,Seligman Elementary School,N,394,19,25,42,14,57,494,1,25,65,9,74,494,5,43,*,*,51,475,29,29,24,19,43
2014,ARIZONA,Yavapai,4472,130240000,Seligman Unified District,6105,130240202,Seligman High School,N,486,25,38,31,6,38,704,*,*,65,4,70,485,9,26,*,*,65,462,*,*,20,7,27
2014,ARIZONA,Yavapai,4473,130243000,Mayer Unified School District,6106,130243203,Mayer High School,N,466,64,11,23,3,25,695,4,28,65,3,68,475,13,43,*,*,43,459,60,19,17,4,21
2014,ARIZONA,Yavapai,4473,130243000,Mayer Unified School District,6107,130243101,Mayer Elementary School,N,373,34,26,35,4,40,486,3,29,63,5,68,487,14,39,47,1,47,486,21,31,29,19,49
2014,ARIZONA,Yavapai,4474,130251000,Chino Valley Unified District,6108,130251101,Del Rio Elementary School,N,378,10,19,43,28,71,473,2,19,70,9,79,,,,,,,534,5,13,45,37,82
2014,ARIZONA,Yavapai,4474,130251000,Chino Valley Unified District,6109,130251102,Heritage Middle School,N,411,15,19,46,20,66,510,4,14,73,9,82,496,12,36,51,2,53,505,18,20,18,43,62
2014,ARIZONA,Yavapai,4474,130251000,Chino Valley Unified District,6110,130251203,Chino Valley High School,N,489,21,23,47,8,55,707,1,17,74,9,82,486,11,29,*,*,60,473,52,18,19,11,30
2014,ARIZONA,Yavapai,4478,130315000,Skull Valley Elementary District,6113,130315101,Skull Valley Elementary School,N,399,*,*,42,25,67,506,*,*,75,8,83,*,*,*,*,*,*,*,*,*,*,*,*
2014,ARIZONA,Yavapai,4479,130317000,Congress Elementary District,6114,130317001,Congress Elementary School,N,431,3,9,45,44,88,514,*,*,81,13,94,513,8,21,66,5,71,523,5,24,38,33,71
2014,ARIZONA,Yavapai,4480,130323000,Kirkland Elementary District,6115,130323001,Kirkland Elementary School,N,386,14,33,47,6,53,488,3,19,*,*,78,486,11,33,*,*,56,506,9,36,27,27,55
2014,ARIZONA,Yavapai,4481,130326000,Beaver Creek Elementary District,6116,130326101,Beaver Creek School,N,370,26,28,36,10,46,471,3,28,62,7,69,482,15,50,33,2,35,479,12,30,35,23,58
2014,ARIZONA,Yavapai,4482,130335000,Hillside Elementary District,6117,130335101,Hillside Elementary School,N,366,19,52,24,5,29,477,5,38,*,*,57,*,*,*,*,*,*,*,*,*,*,*,*
2014,ARIZONA,Yavapai,4483,130341000,Crown King Elementary District,6118,130341101,Crown King Elementary School,N,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,,,,,
2014,ARIZONA,Yavapai,4484,130350000,Canon Elementary District,6119,130350101,Canon School,N,397,15,26,41,18,59,500,2,16,74,7,82,500,14,28,54,4,58,509,12,35,29,24,53
2014,ARIZONA,Yavapai,4485,130352000,Yarnell Elementary District,6121,130352101,Yarnell Elementary School,N,402,13,22,52,13,65,509,*,*,*,*,83,476,14,64,*,*,21,*,*,*,*,*,*
2014,ARIZONA,Yavapai,4486,130403000,Clarkdale-Jerome Elementary District,6122,130403101,Clarkdale-Jerome Elementary School,N,402,12,19,42,26,69,501,4,12,74,10,84,511,8,23,64,5,69,517,7,19,37,37,74
2014,ARIZONA,Yavapai,4487,130406000,Cottonwood-Oak Creek Elementary District,6123,130406101,Cottonwood Elementary School,N,365,20,22,42,16,58,464,3,25,68,5,72,483,12,48,39,1,40,485,10,38,39,14,52
2014,ARIZONA,Yavapai,4487,130406000,Cottonwood-Oak Creek Elementary District,6124,130406102,Cottonwood Middle School,N,407,25,23,38,14,52,504,5,23,67,4,72,483,13,49,*,*,39,505,24,18,25,34,59
2014,ARIZONA,Yavapai,4487,130406000,Cottonwood-Oak Creek Elementary District,6125,130406103,Oak Creek Elementary School,N,388,28,25,38,9,47,498,2,22,72,5,77,483,19,36,*,*,46,517,10,22,41,26,67
2014,ARIZONA,Yavapai,4488,130504000,Mingus Union High School District,6127,130504201,Mingus Union High School,N,496,22,17,39,22,61,709,1,12,72,15,87,504,3,24,69,4,73,489,33,20,19,28,47
2014,ARIZONA,Yavapai,4492,138708000,"Sedona Charter School, Inc.",6132,138708101,Sedona Charter School,Y,400,21,20,44,15,59,513,2,10,77,10,87,505,9,29,*,*,63,519,*,*,47,26,74
2014,ARIZONA,Yavapai,4493,138712000,Mingus Springs Charter School,6133,138712101,Mingus Springs Charter School,Y,387,22,27,40,11,50,498,1,19,76,4,81,487,13,51,35,2,36,511,20,20,43,17,60
2014,ARIZONA,Yavapai,4495,138751000,"Franklin Phonetic Primary School, Inc.",6140,138751001,Franklin Phonetic Primary School,Y,411,7,18,47,29,76,511,*,*,77,11,88,515,2,26,67,5,72,515,6,18,37,39,76
2014,ARIZONA,Yavapai,4496,138752000,"Skyview School, Inc.",6141,138752101,Skyview School,Y,414,4,18,44,33,77,517,1,5,77,17,94,513,3,32,63,2,64,549,3,13,35,48,84
2014,ARIZONA,Yuma,4499,140401000,Yuma Elementary District,6147,140401101,Alice Byrne Elementary School,N,376,6,15,49,30,79,464,1,16,72,11,84,519,*,*,65,7,73,486,5,20,45,30,75
2014,ARIZONA,Yuma,4499,140401000,Yuma Elementary District,6148,140401102,George Washington Carver Elementary School,N,367,22,24,35,19,54,453,6,34,58,2,60,477,21,39,38,1,39,466,31,48,*,*,20
2014,ARIZONA,Yuma,4499,140401000,Yuma Elementary District,6149,140401103,C W Mcgraw Elementary School,N,348,22,28,34,16,50,440,3,33,61,3,65,487,6,53,*,*,41,466,29,39,21,12,33
2014,ARIZONA,Yuma,4499,140401000,Yuma Elementary District,6150,140401104,James D Price School,N,394,11,24,42,24,66,496,3,5,74,18,92,504,9,27,*,*,64,503,7,40,*,*,53
2014,ARIZONA,Yuma,4499,140401000,Yuma Elementary District,6152,140401106,O C Johnson School,N,353,23,20,41,15,56,445,5,32,58,6,64,464,21,55,*,*,24,468,23,33,34,10,44
2014,ARIZONA,Yuma,4499,140401000,Yuma Elementary District,6153,140401107,Palmcroft Elementary School,N,373,21,22,36,21,57,468,5,28,62,6,68,479,19,38,40,3,43,507,6,37,35,22,56
2014,ARIZONA,Yuma,4499,140401000,Yuma Elementary District,6154,140401108,Pecan Grove Elementary School,N,366,22,24,41,13,55,460,5,29,61,4,66,484,14,40,*,*,46,463,19,53,21,8,28
2014,ARIZONA,Yuma,4499,140401000,Yuma Elementary District,6155,140401109,Roosevelt School,N,376,18,26,35,21,57,466,4,33,60,3,63,490,13,37,45,4,49,479,28,49,21,2,23
2014,ARIZONA,Yuma,4499,140401000,Yuma Elementary District,6156,140401110,James B Rolle School,N,389,12,19,43,26,69,484,2,20,66,12,78,490,12,45,*,*,43,511,13,36,31,20,51
2014,ARIZONA,Yuma,4499,140401000,Yuma Elementary District,6158,140401112,Mary A Otondo Elementary School,N,380,17,22,42,20,61,479,2,22,68,7,76,488,11,44,44,1,44,514,11,31,34,24,59
2014,ARIZONA,Yuma,4499,140401000,Yuma Elementary District,6159,140401113,Desert Mesa Elementary School,N,376,15,18,40,27,67,470,2,20,70,7,77,490,12,31,*,*,57,497,10,26,47,17,64
2014,ARIZONA,Yuma,4499,140401000,Yuma Elementary District,6160,140401121,Fourth Avenue Junior High School,N,411,28,26,39,7,46,500,9,30,60,1,61,475,23,48,28,1,29,488,39,27,18,15,33
2014,ARIZONA,Yuma,4499,140401000,Yuma Elementary District,6161,140401122,Gila Vista Jr High School,N,404,25,21,34,21,54,491,6,25,65,4,69,479,20,43,35,1,37,485,20,21,32,27,59
2014,ARIZONA,Yuma,4499,140401000,Yuma Elementary District,6162,140401123,R Pete Woodard Jr High School,N,404,25,23,37,15,52,502,5,22,69,4,73,485,18,41,40,1,41,498,23,22,25,30,55
2014,ARIZONA,Yuma,4499,140401000,Yuma Elementary District,6163,140401124,Castle Dome Middle School,N,415,26,24,35,16,50,520,4,21,70,5,75,490,10,45,43,1,45,514,21,20,22,37,59
2014,ARIZONA,Yuma,4500,140411000,Somerton Elementary District,6164,140411101,Somerton Middle School,N,415,24,20,40,16,56,505,6,25,67,2,70,484,19,41,39,1,40,488,30,29,27,14,41
2014,ARIZONA,Yuma,4500,140411000,Somerton Elementary District,6165,140411102,Orange Grove Elementary School,N,366,21,31,35,13,48,463,4,30,64,3,67,483,12,48,38,2,39,478,29,48,19,4,23
2014,ARIZONA,Yuma,4500,140411000,Somerton Elementary District,6166,140411103,Desert Sonora Elementary School,N,376,16,25,41,18,59,469,3,26,65,5,70,493,11,44,42,4,45,485,29,36,32,4,36
2014,ARIZONA,Yuma,4500,140411000,Somerton Elementary District,6167,140411104,Tierra Del Sol Elementary School,N,351,23,30,40,8,47,455,4,29,63,4,67,483,11,50,*,*,39,464,29,45,24,2,26
2014,ARIZONA,Yuma,4501,140413000,Crane Elementary District,6168,140413101,Pueblo Elementary School,N,389,17,24,39,20,58,486,3,24,68,6,73,489,12,47,39,2,41,505,10,33,45,11,57
2014,ARIZONA,Yuma,4501,140413000,Crane Elementary District,6169,140413102,Rancho Viejo Elementary School,N,384,18,21,40,20,61,475,6,24,62,9,71,488,17,41,37,5,42,489,9,29,46,16,61
2014,ARIZONA,Yuma,4501,140413000,Crane Elementary District,6172,140413103,Crane Middle School,N,436,19,12,42,27,69,528,3,16,72,8,81,501,10,34,53,3,56,512,20,20,22,39,61
2014,ARIZONA,Yuma,4501,140413000,Crane Elementary District,6173,140413104,Ronald Reagan Fundamental School,N,381,17,24,39,20,59,479,4,22,65,9,74,490,11,37,49,2,51,502,8,38,45,9,54
2014,ARIZONA,Yuma,4501,140413000,Crane Elementary District,6174,140413105,H L Suverkrup Elementary School,N,405,6,13,46,35,81,488,2,16,73,9,82,504,5,40,52,3,55,520,7,17,47,29,76
2014,ARIZONA,Yuma,4501,140413000,Crane Elementary District,6175,140413106,Valley Horizon Elementary School,N,360,17,17,38,28,66,443,5,23,62,10,72,481,22,35,42,2,43,435,17,34,36,13,50
2014,ARIZONA,Yuma,4502,140416000,Hyder Elementary District,6180,140416101,Dateland Elementary School,N,409,14,17,41,29,70,501,5,12,73,11,83,514,3,28,61,8,69,509,14,14,57,14,71
2014,ARIZONA,Yuma,4503,140417000,Mohawk Valley Elementary District,6181,140417101,Mohawk Valley School,N,377,34,28,30,7,37,479,3,34,62,1,63,472,18,53,*,*,29,487,19,35,32,14,46
2014,ARIZONA,Yuma,4504,140424000,Wellton Elementary District,6182,140424101,Wellton Elementary School,N,392,18,23,44,16,59,479,9,30,57,4,61,484,17,42,39,2,41,490,16,33,39,12,51
2014,ARIZONA,Yuma,4505,140432000,Gadsden Elementary District,6183,140432101,Gadsden Elementary School,N,358,19,26,37,19,56,441,6,35,53,6,59,475,21,40,38,1,39,436,26,50,16,8,24
2014,ARIZONA,Yuma,4505,140432000,Gadsden Elementary District,6184,140432102,Rio Colorado Elementary School,N,359,30,25,29,16,46,449,8,38,52,2,54,478,20,42,37,1,39,459,42,39,18,2,20
2014,ARIZONA,Yuma,4505,140432000,Gadsden Elementary District,6185,140432103,San Luis Middle School,N,420,30,19,32,20,52,500,9,32,56,3,59,475,26,36,38,1,39,496,30,27,24,20,43
2014,ARIZONA,Yuma,4505,140432000,Gadsden Elementary District,6187,140432105,Arizona Desert Elementary School,N,373,16,21,44,18,62,454,7,33,55,5,60,483,18,42,37,2,40,457,44,35,18,4,21
2014,ARIZONA,Yuma,4506,140550000,Antelope Union High School District,6188,140550201,Antelope Union High School,N,475,33,25,33,8,41,677,5,27,64,5,68,477,10,47,*,*,44,465,56,22,11,11,22
2014,ARIZONA,Yuma,4507,140570000,Yuma Union High School District,6189,140570201,Yuma High School,N,466,56,17,24,2,27,678,5,39,55,2,56,469,16,45,*,*,40,451,72,15,11,1,13
2014,ARIZONA,Yuma,4507,140570000,Yuma Union High School District,6190,140570202,Kofa High School,N,475,41,22,32,5,37,687,2,27,67,4,71,482,9,38,52,1,53,449,70,16,11,4,15
2014,ARIZONA,Yuma,4507,140570000,Yuma Union High School District,6191,140570203,Cibola High School,N,483,37,16,36,11,47,696,2,24,70,5,75,490,11,29,57,3,60,452,69,14,14,4,17
2014,ARIZONA,Yuma,4508,148757000,Az-Tec High School,6192,148757001,AZTEC High School,Y,455,78,17,*,*,5,663,3,63,*,*,34,456,22,55,*,*,23,*,*,*,*,*,*
2014,ARIZONA,Yuma,4509,148758000,"Yuma Private Industry Council, Inc.",6193,148758201,Educational Opportunity Center,Y,488,23,23,*,*,54,672,*,*,*,*,44,463,15,47,*,*,38,*,*,*,*,*,*
2014,ARIZONA,La Paz,4510,150227000,Parker Unified School District,6195,150227102,Wallace Elementary School,N,356,22,25,38,15,53,449,3,27,64,5,69,475,14,58,27,1,28,488,13,40,37,10,46
2014,ARIZONA,La Paz,4510,150227000,Parker Unified School District,6196,150227103,Le Pera Elementary School,N,379,32,28,36,5,40,477,6,37,56,1,57,473,18,60,*,*,22,482,30,48,15,6,21
